,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Inflation Rate: 1.00 for Hitters / 1.00 for Pitchers,,,,,,,,,,,,Set your view options below:,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bidding Team,,,,,,,,,,,,,,,Sort by Original Projected Auction Value,,,,,,,,,,,
,Player Auctioned,,,,,,,,,,,,,,,Show All Positions,,,,,,,,,,,
,Winning Bid $,,,,,,,,,,,,,,,Show Drafted Players,,,,,,,,,,,
,,(0 total players drafted),,,,,,,,,,,,,,Show Stats,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Name,,,,,,Proj $ Value,Inflated Proj $,Site $ Value,Inflated Site $,,,,W,Sv + Hld,K,ERA,WHIP,,,,,,,
Drafted By,Cost,,(Clicking on an undrafted player moves them to the box above),Note,Age,Tm,Main Pos,Other Elig Pos,,,,,Exp Rank,Total WERTH,Pos Adj WERTH,OBP,HR,2B + 3B,R + RBI - HR,SB,,,,,,,
,,,Raisel Iglesias,,36,ATL,RP,,$3,$3,$3,$3,144,-1.4,1.3,4,30,69,3.51,1.12,,,,,,,
,,,Adolis García,,32,PHI,OF,,$3,$3,$5,$5,223,-2.4,0.9,.296,24,25,117,11,,,,,,,
,,,Willi Castro,,28,COL,3B,"OF,2B",$3,$3,$1,$1,336,-3.5,0.9,.323,12,27,99,13,,,,,,,
,,,Gerrit Cole,Inj,35,NYY,SP,,$2,$2,$3,$3,225,-0.9,1.2,7,0,118,3.73,1.15,,,,,,,
,,,Xander Bogaerts,,33,SD,SS,,$2,$2,$3,$3,232,-2.5,0.8,.333,13,27,103,16,,,,,,,
,,,Trevor Megill,,32,MIL,RP,,$2,$2,$2,$2,177,-1.6,1.1,4,23,75,3.40,1.13,,,,,,,
,,,Addison Barger,,26,TOR,OF,3B,$2,$2,$1,$1,198,-3.1,0.8,.325,19,27,105,4,,,,,,,
,,,Jackson Holliday,Inj,22,BAL,2B,,$2,$2,$1,$1,192,-2.7,0.8,.336,15,24,111,14,,,,,,,
,,,Jeff McNeil,,33,ATH,OF,2B,$2,$2,,,286,-3.1,0.8,.347,12,29,100,4,,,,,,,
,,,Edwin Uceta,Inj,28,TB,RP,,$2,$2,$1,$1,290,-1.7,1.0,4,28,89,3.77,1.17,,,,,,,
,,,Brenton Doyle,,27,COL,OF,,$2,$2,$5,$5,171,-2.6,0.7,.297,18,27,106,20,,,,,,,
,,,Jeff Hoffman,,33,TOR,RP,,$2,$2,$3,$3,154,-1.7,1.0,4,28,75,3.51,1.16,,,,,,,
,,,Cody Ponce,,31,TOR,SP,,$2,$2,$2,$2,327,-1.1,1.0,8,0,147,3.92,1.21,,,,,,,
,,,Luke Keaschall,,23,MIN,2B,,$2,$2,$4,$4,119,-2.8,0.7,.338,10,26,93,23,,,,,,,
,,,Luis García Jr.,,25,WSN,2B,,$2,$2,$3,$3,214,-2.8,0.7,.320,16,26,109,14,,,,,,,
,,,Alex Vesia,,29,LAD,RP,,$2,$2,$1,$1,497,-1.8,0.9,4,24,81,3.53,1.15,,,,,,,
,,,A.J. Minter,Inj,32,NYM,RP,,$2,$2,,,519,-1.8,0.9,5,20,64,3.33,1.12,,,,,,,
,,,Kris Bubic,,28,KC,SP,,$2,$2,$3,$3,204,-1.2,0.9,9,0,120,3.63,1.24,,,,,,,
,,,Matt Strahm,,34,KC,RP,,$2,$2,$1,$1,474,-1.8,0.9,4,20,71,3.42,1.11,,,,,,,
,,,Will Smith,,30,LAD,C,,$2,$2,$2,$2,117,-3.5,0.6,.351,18,22,110,2,,,,,,,
,,,Luis Robert Jr.,,28,NYM,OF,,$2,$2,$5,$5,133,-2.7,0.6,.316,19,20,103,28,,,,,,,
,,,Jake Cronenworth,,32,SD,1B,"2B,SS",$2,$2,,,344,-3.7,0.6,.327,13,28,105,4,,,,,,,
,,,Otto Lopez,,27,MIA,SS,2B,$2,$2,$2,$2,224,-3.3,0.6,.322,11,27,104,14,,,,,,,
,,,Sal Stewart,,22,CIN,1B,,$2,$2,$2,$2,211,-3.2,0.6,.330,18,24,111,7,,,,,,,
,,,Matt McLain,,26,CIN,2B,,$2,$2,$1,$1,213,-2.9,0.6,.313,17,24,108,17,,,,,,,
,,,Edward Cabrera,,27,CHC,SP,,$2,$2,$3,$3,166,-1.4,0.7,9,0,145,3.89,1.23,,,,,,,
,,,Zac Gallen,,30,ARI,SP,,$1,$1,$2,$2,194,-1.4,0.7,11,0,171,4.08,1.27,,,,,,,
,,,Brendan Donovan,,29,SEA,2B,OF,$1,$1,$1,$1,242,-3.5,0.5,.335,12,29,101,5,,,,,,,
,,,Colt Keith,,24,DET,3B,"2B,1B",$1,$1,$1,$1,298,-3.9,0.5,.335,16,24,106,3,,,,,,,
,,,Ryan Helsley,,31,BAL,RP,,$1,$1,$3,$3,156,-2.0,0.7,3,27,72,3.48,1.18,,,,,,,
,,,Adrian Morejon,,27,SD,RP,,$1,$1,$1,$1,450,-2.1,0.6,4,18,69,3.33,1.17,,,,,,,
,,,Merrill Kelly,Inj,37,ARI,SP,,$1,$1,$2,$2,193,-1.5,0.6,10,0,148,4.01,1.25,,,,,,,
,,,Ryan Pepiot,,28,TB,SP,,$1,$1,$3,$3,131,-1.5,0.6,9,0,162,4.14,1.22,,,,,,,
,,,Pete Fairbanks,,32,MIA,RP,,$1,$1,$2,$2,159,-2.1,0.6,3,27,65,3.45,1.16,,,,,,,
,,,Willson Contreras,,33,BOS,1B,,$1,$1,$4,$4,163,-3.4,0.4,.322,21,25,106,4,,,,,,,
,,,TJ Friedl,,30,CIN,OF,,$1,$1,$1,$1,228,-3.0,0.4,.338,15,24,105,12,,,,,,,
,,,Hunter Harvey,,31,CHC,RP,,$1,$1,,,467,-2.2,0.5,3,25,56,3.26,1.11,,,,,,,
,,,Braxton Ashcraft,,26,PIT,RP,SP,$1,$1,,,316,-2.2,0.5,8,0,116,3.86,1.24,,,,,,,
,,,Joey Cantillo,,26,CLE,RP,SP,$1,$1,$1,$1,281,-2.2,0.5,8,0,129,3.74,1.27,,,,,,,
,,,Kazuma Okamoto,,29,TOR,3B,,$1,$1,$2,$2,233,-3.5,0.3,.324,22,24,108,2,,,,,,,
,,,Ernie Clement,,29,TOR,3B,"2B,1B,SS",$1,$1,$1,$1,357,-4.0,0.3,.303,11,30,105,9,,,,,,,
,,,Nick Lodolo,,28,CIN,SP,,$1,$1,$3,$3,124,-1.7,0.4,8,0,143,4.14,1.19,,,,,,,
,,,Sal Frelick,,25,MIL,OF,,$1,$1,$1,$1,219,-3.1,0.3,.343,9,24,108,16,,,,,,,
,,,Ryan Walker,,30,SF,RP,,$1,$1,$2,$2,203,-2.3,0.4,3,25,69,3.45,1.20,,,,,,,
,,,Matt Brash,,27,SEA,RP,,$1,$1,$1,$1,423,-2.3,0.4,3,21,71,3.13,1.20,,,,,,,
,,,Chase Burns,,23,CIN,SP,RP,$1,$1,$5,$5,118,-1.7,0.4,8,0,143,4.03,1.19,,,,,,,
,,,Quinn Priester,,25,MIL,SP,RP,$1,$1,$1,$1,264,-1.7,0.4,10,0,137,4.01,1.25,,,,,,,
,,,Andrew Kittredge,,35,BAL,RP,,$1,$1,,,444,-2.3,0.4,4,24,63,3.62,1.16,,,,,,,
,,,Kyle Stowers,,28,MIA,OF,,$1,$1,$5,$5,105,-3.1,0.3,.325,22,26,104,4,,,,,,,
,,,Chandler Simpson,,25,TB,OF,,$1,$1,$2,$2,184,-3.1,0.2,.336,2,19,97,45,,,,,,,
,,,Daniel Palencia,,26,CHC,RP,,$1,$1,$2,$2,168,-2.4,0.3,3,28,73,3.63,1.21,,,,,,,
,,,Trey Yesavage,,22,TOR,SP,,$1,$1,$3,$3,112,-1.8,0.2,9,0,137,3.90,1.26,,,,,,,
,,,Gavin Williams,,26,CLE,SP,,$1,$1,$2,$2,141,-1.9,0.2,9,0,164,3.93,1.30,,,,,,,
,,,Spencer Horwitz,,28,PIT,1B,,$0,$0,,,326,-3.7,0.1,.355,12,27,98,2,,,,,,,
,,,Gabe Speier,,30,SEA,RP,,$0,$0,,,470,-2.5,0.2,3,16,62,3.15,1.11,,,,,,,
,,,Tyler Rogers,,35,TOR,RP,,$0,$0,,,482,-2.6,0.1,4,26,48,3.60,1.19,,,,,,,
,,,Shane Bieber,Inj,30,TOR,SP,,$0,$0,$2,$2,206,-2.0,0.1,7,0,97,3.71,1.17,,,,,,,
,,,Dylan Lee,,31,ATL,RP,,$0,$0,,,513,-2.6,0.1,3,18,73,3.57,1.15,,,,,,,
,,,JoJo Romero,,29,STL,RP,,$0,$0,,,361,-2.6,0.0,3,31,62,3.54,1.26,,,,,,,
,,,Phil Maton,,32,CHC,RP,,$0,$0,,,472,-2.6,0.0,3,25,68,3.64,1.20,,,,,,,
,,,Ryne Nelson,,28,ARI,SP,RP,$0,$0,$1,$1,261,-2.1,0.0,10,0,127,4.10,1.23,,,,,,,
,,,Emilio Pagán,,34,CIN,RP,,$0,$0,$2,$2,175,-2.7,0.0,3,29,69,3.91,1.17,,,,,,,
,,,Luke Weaver,,32,NYM,RP,,$0,$0,,,432,-2.7,0.0,5,24,76,3.90,1.22,,,,,,,
,,,Nolan McLean,,24,NYM,SP,,$0,$0,$2,$2,88,-2.1,0.0,10,0,146,3.97,1.29,,,,,,,
,,,Andrew Abbott,,26,CIN,SP,,$0,$0,$1,$1,181,-2.1,0.0,10,0,153,4.17,1.25,,,,,,,
,,,Jonathan Aranda,,27,TB,1B,,$0,$0,$3,$3,164,-3.8,0.0,.337,18,24,105,1,,,,,,,
,,,Dylan Crews,,24,WSN,OF,,$0,$0,$3,$3,173,-3.4,0.0,.302,16,24,99,23,,,,,,,
,,,Yainer Diaz,,27,HOU,C,,$0,$0,$1,$1,158,-4.1,0.0,.309,20,25,109,1,,,,,,,
,,,Will Vest,,30,DET,RP,,$0,$0,$1,$1,346,-2.7,0.0,4,17,67,3.32,1.20,,,,,,,
,,,Anthony Volpe,Inj,24,NYY,SS,,$0,$0,,,307,-3.4,0.0,.291,16,27,104,19,,,,,,,
,,,Reynaldo López,,32,ATL,SP,,$0,$0,$1,$1,317,-2.1,0.0,9,1,119,3.91,1.25,,,,,,,
,,,Eury Pérez,,22,MIA,SP,,$0,$0,$3,$3,87,-2.1,0.0,8,0,132,4.06,1.20,,,,,,,
,,,Jo Adell,,26,LAA,OF,,$0,$0,$7,$7,116,-3.4,0.0,.292,29,22,111,8,,,,,,,
,,,Bryan King,,29,HOU,RP,,$0,$0,,,536,-2.8,-0.1,3,20,65,3.53,1.17,,,,,,,
,,,Wilyer Abreu,,26,BOS,OF,,$0,$0,$3,$3,208,-3.4,-0.1,.328,20,24,102,7,,,,,,,
,,,Tyler Holton,,29,DET,RP,SP,$0,$0,,,486,-2.8,-0.1,4,18,59,3.57,1.17,,,,,,,
,,,Sandy Alcantara,,30,MIA,SP,,$0,$0,$1,$1,126,-2.2,-0.1,9,0,140,4.06,1.25,,,,,,,
,,,Tanner Scott,,31,LAD,RP,,$0,$0,,,371,-2.8,-0.1,4,20,72,3.60,1.22,,,,,,,
,,,Fernando Cruz,,35,NYY,RP,,$0,$0,,,527,-2.8,-0.1,4,20,79,3.58,1.21,,,,,,,
,,,Sean Manaea,,34,NYM,SP,,$0,$0,$2,$2,272,-2.3,-0.2,8,0,118,4.01,1.20,,,,,,,
,,,Caleb Thielbar,,39,CHC,RP,,$0,$0,,,540,-2.9,-0.2,3,17,62,3.52,1.13,,,,,,,
,,,Dennis Santana,,29,PIT,RP,,$0,$0,$1,$1,207,-2.9,-0.2,4,27,65,3.78,1.23,,,,,,,
,,,Carlos Correa,,31,HOU,SS,3B,-$1,-$1,$1,$1,262,-4.1,-0.2,.338,17,24,105,0,,,,,,,
,,,Robert Garcia,,29,TEX,RP,,-$1,-$1,$2,$2,318,-2.9,-0.2,3,21,69,3.60,1.20,,,,,,,
,,,Jason Adam,Inj,34,SD,RP,,-$1,-$1,,,553,-3.0,-0.3,3,21,53,3.34,1.17,,,,,,,
,,,Drake Baldwin,,24,ATL,C,,-$1,-$1,$2,$2,120,-4.3,-0.2,.336,18,23,104,1,,,,,,,
,,,Robbie Ray,,34,SF,SP,,-$1,-$1,$2,$2,136,-2.4,-0.3,9,0,167,4.16,1.27,,,,,,,
,,,Christian Walker,,34,HOU,1B,,-$1,-$1,$2,$2,178,-4.0,-0.2,.300,25,23,113,3,,,,,,,
,,,José Soriano,,27,LAA,SP,,-$1,-$1,$1,$1,254,-2.4,-0.3,10,0,143,3.80,1.34,,,,,,,
,,,Hunter Gaddis,,27,CLE,RP,,-$1,-$1,,,520,-3.0,-0.3,3,25,71,3.83,1.23,,,,,,,
,,,Orion Kerkering,,24,PHI,RP,,-$1,-$1,,,483,-3.0,-0.3,4,18,68,3.48,1.21,,,,,,,
,,,Mickey Moniak,,27,COL,OF,,-$1,-$1,$3,$3,257,-3.6,-0.3,.304,20,27,99,9,,,,,,,
,,,José Alvarado,,30,PHI,RP,,-$1,-$1,,,503,-3.1,-0.4,4,15,64,3.37,1.20,,,,,,,
,,,Kenley Jansen,,38,DET,RP,,-$1,-$1,$1,$1,180,-3.1,-0.4,3,27,54,3.78,1.18,,,,,,,
,,,Jonathan India,,31,KC,2B,"OF,3B",-$1,-$1,,,366,-4.3,-0.3,.325,12,27,100,5,,,,,,,
,,,Robert Suarez,,34,ATL,RP,,-$1,-$1,$1,$1,283,-3.1,-0.4,4,15,67,3.59,1.17,,,,,,,
,,,Andrés Giménez,,27,TOR,2B,SS,-$1,-$1,$1,$1,302,-4.3,-0.3,.296,12,24,104,19,,,,,,,
,,,Jacob Misiorowski,,23,MIL,SP,,-$1,-$1,$2,$2,113,-2.5,-0.4,8,0,148,4.00,1.28,,,,,,,
,,,Bailey Ober,,30,MIN,SP,,-$1,-$1,$1,$1,320,-2.5,-0.4,9,0,140,4.33,1.21,,,,,,,
,,,Bryce Miller,,27,SEA,SP,,-$1,-$1,$2,$2,236,-2.5,-0.4,8,0,117,4.07,1.21,,,,,,,
,,,Camilo Doval,,28,NYY,RP,,-$1,-$1,,,439,-3.1,-0.5,4,17,75,3.50,1.27,,,,,,,
,,,Carter Jensen,,22,KC,C,,-$1,-$1,,,263,-4.4,-0.3,.337,14,24,97,5,,,,,,,
,,,Justin Steele,Inj,30,CHC,SP,,-$1,-$1,$1,$1,374,-2.6,-0.5,7,0,91,3.53,1.22,,,,,,,
,,,Noelvi Marte,,24,CIN,OF,3B,-$1,-$1,$2,$2,169,-4.2,-0.4,.311,16,24,97,14,,,,,,,
,,,Jared Koenig,,32,MIL,RP,,-$1,-$1,,,521,-3.2,-0.5,3,19,71,3.64,1.22,,,,,,,
,,,Josh Lowe,,28,LAA,OF,,-$1,-$1,$1,$1,253,-3.7,-0.4,.310,14,25,91,21,,,,,,,
,,,Bryan Baker,,31,TB,RP,,-$1,-$1,,,567,-3.3,-0.6,3,17,73,3.76,1.17,,,,,,,
,,,Jordan Westburg,Inj,27,BAL,3B,2B,-$1,-$1,$1,$1,196,-4.8,-0.4,.319,19,22,102,4,,,,,,,
,,,Chris Martin,,39,TEX,RP,,-$1,-$1,,,492,-3.3,-0.6,3,17,49,3.35,1.09,,,,,,,
,,,Ryan O'Hearn,,32,PIT,1B,OF,-$1,-$1,$1,$1,301,-4.8,-0.4,.342,14,23,97,3,,,,,,,
,,,Zach Eflin,Inj,31,BAL,SP,,-$1,-$1,,,308,-2.7,-0.6,9,0,101,4.20,1.19,,,,,,,
,,,Reid Detmers,,26,LAA,RP,,-$1,-$1,$1,$1,309,-3.3,-0.6,7,1,138,4.17,1.26,,,,,,,
,,,Robert Stephenson,Inj,33,LAA,RP,,-$1,-$1,,,364,-3.3,-0.7,3,17,58,3.79,1.10,,,,,,,
,,,Seranthony Domínguez,,31,CHW,RP,,-$1,-$1,$1,$1,266,-3.4,-0.7,3,26,73,3.88,1.26,,,,,,,
,,,Andrew Vaughn,,27,MIL,1B,,-$2,-$2,$1,$1,221,-4.3,-0.5,.310,19,26,107,0,,,,,,,
,,,Brooks Raley,,37,NYM,RP,,-$2,-$2,,,559,-3.4,-0.7,3,16,54,3.63,1.15,,,,,,,
,,,David Peterson,,30,NYM,SP,,-$2,-$2,$1,$1,276,-2.8,-0.7,10,0,144,3.97,1.33,,,,,,,
,,,Kyle Manzardo,,25,CLE,1B,,-$2,-$2,$1,$1,210,-4.3,-0.5,.322,23,23,99,2,,,,,,,
,,,Cole Sands,,28,MIN,RP,SP,-$2,-$2,,,425,-3.4,-0.7,4,18,68,3.83,1.22,,,,,,,
,,,Daulton Varsho,,29,TOR,OF,,-$2,-$2,$3,$3,209,-3.9,-0.5,.290,23,24,111,8,,,,,,,
,,,Joey Ortiz,,27,MIL,SS,,-$2,-$2,,,393,-3.9,-0.6,.314,10,28,99,14,,,,,,,
,,,Shawn Armstrong,,35,CLE,RP,,-$2,-$2,,,535,-3.5,-0.8,3,16,66,3.72,1.19,,,,,,,
,,,Jorge Polanco,,32,NYM,2B,,-$2,-$2,$2,$2,201,-4.1,-0.6,.325,21,22,103,5,,,,,,,
,,,Justin Crawford,,22,PHI,OF,,-$2,-$2,,,300,-4.0,-0.6,.338,6,22,98,24,,,,,,,
,,,Eduard Bazardo,,26,SEA,RP,,-$2,-$2,,,547,-3.5,-0.8,3,12,67,3.53,1.20,,,,,,,
,,,Carlos Estévez,,33,KC,RP,,-$2,-$2,$2,$2,153,-3.5,-0.8,3,32,56,4.11,1.26,,,,,,,
,,,Lars Nootbaar,Inj,28,STL,OF,,-$2,-$2,,,334,-4.0,-0.7,.344,15,24,97,6,,,,,,,
,,,Colton Cowser,,25,BAL,OF,,-$2,-$2,$2,$2,256,-4.0,-0.7,.311,19,22,98,14,,,,,,,
,,,Spencer Steer,,28,CIN,1B,OF,-$2,-$2,,,241,-5.0,-0.7,.322,16,21,101,8,,,,,,,
,,,Steven Matz,,34,TB,RP,,-$2,-$2,,,512,-3.6,-0.9,7,0,86,4.09,1.21,,,,,,,
,,,Chris Bassitt,,37,BAL,SP,,-$2,-$2,,,319,-3.0,-0.9,11,0,153,4.27,1.30,,,,,,,
,,,Isaac Paredes,Inj,27,HOU,3B,,-$2,-$2,$1,$1,183,-4.6,-0.7,.339,22,19,104,1,,,,,,,
,,,Nolan Arenado,,34,ARI,3B,,-$2,-$2,$1,$1,342,-4.6,-0.8,.315,16,26,102,3,,,,,,,
,,,Lucas Erceg,,30,KC,RP,,-$2,-$2,,,424,-3.7,-1.0,4,22,57,3.72,1.27,,,,,,,
,,,Grayson Rodriguez,,26,LAA,SP,,-$2,-$2,$1,$1,259,-3.1,-1.0,6,0,118,4.02,1.22,,,,,,,
,,,Steven Okert,,34,HOU,RP,,-$2,-$2,,,564,-3.7,-1.0,3,11,70,3.73,1.17,,,,,,,
,,,Foster Griffin,,30,WSN,SP,,-$2,-$2,,,487,-3.1,-1.0,7,0,112,4.04,1.24,,,,,,,
,,,Yimi García,Inj,35,TOR,RP,,-$2,-$2,,,479,-3.8,-1.1,3,15,57,3.65,1.15,,,,,,,
,,,Michael McGreevy,,25,STL,SP,,-$2,-$2,,,406,-3.2,-1.1,9,0,106,4.04,1.27,,,,,,,
,,,Matt Svanson,,27,STL,RP,,-$2,-$2,,,460,-3.8,-1.1,3,17,66,3.68,1.27,,,,,,,
,,,Riley O'Brien,Inj,31,STL,RP,,-$2,-$2,,,299,-3.8,-1.1,3,22,65,3.71,1.29,,,,,,,
,,,Ryan Thompson,,33,ARI,RP,,-$2,-$2,,,600,-3.8,-1.1,3,25,47,3.81,1.26,,,,,,,
,,,Casey Mize,,28,DET,SP,,-$2,-$2,$1,$1,255,-3.2,-1.1,8,0,117,4.11,1.26,,,,,,,
,,,Royce Lewis,,26,MIN,3B,,-$2,-$2,$1,$1,188,-4.7,-0.9,.309,19,24,90,10,,,,,,,
,,,Logan Henderson,,23,MIL,SP,,-$2,-$2,$1,$1,271,-3.2,-1.2,7,0,110,4.24,1.19,,,,,,,
,,,Clayton Beeter,,27,WSN,RP,,-$2,-$2,,,372,-3.9,-1.2,4,24,79,3.84,1.35,,,,,,,
,,,Connor Norby,,25,MIA,3B,,-$2,-$2,,,376,-4.7,-0.9,.298,15,26,100,9,,,,,,,
,,,Brandon Pfaadt,,27,ARI,SP,,-$2,-$2,$1,$1,304,-3.3,-1.2,9,0,145,4.37,1.25,,,,,,,
,,,Zebby Matthews,,25,MIN,SP,,-$3,-$3,$1,$1,293,-3.3,-1.2,8,0,119,4.18,1.24,,,,,,,
,,,Louis Varland,,28,TOR,RP,,-$3,-$3,,,510,-3.9,-1.2,4,13,80,3.80,1.27,,,,,,,
,,,Brandon Marsh,,28,PHI,OF,,-$3,-$3,$1,$1,321,-4.3,-0.9,.336,13,24,95,10,,,,,,,
,,,Gregory Soto,,31,PIT,RP,,-$3,-$3,,,493,-4.0,-1.3,3,20,66,3.80,1.27,,,,,,,
,,,Clay Holmes,,32,NYM,SP,,-$3,-$3,$1,$1,296,-3.4,-1.3,9,1,113,3.89,1.34,,,,,,,
,,,Michael Wacha,,34,KC,SP,,-$3,-$3,,,297,-3.4,-1.3,10,0,127,4.28,1.26,,,,,,,
,,,JJ Wetherholt,,23,STL,SS,,-$3,-$3,,,248,-4.4,-1.0,.326,11,24,100,11,,,,,,,
,,,Dylan Beavers,,24,BAL,OF,,-$3,-$3,,,354,-4.4,-1.0,.337,13,22,96,12,,,,,,,
,,,Braxton Garrett,Inj,28,MIA,SP,,-$3,-$3,$1,$1,391,-3.5,-1.4,6,0,94,3.95,1.21,,,,,,,
,,,Keegan Akin,,30,BAL,RP,SP,-$3,-$3,,,592,-4.1,-1.4,3,18,67,3.92,1.26,,,,,,,
,,,Jameson Taillon,,34,CHC,SP,,-$3,-$3,,,312,-3.5,-1.4,9,0,117,4.40,1.23,,,,,,,
,,,Jakob Junis,,33,TEX,RP,,-$3,-$3,,,582,-4.1,-1.4,4,17,59,3.99,1.22,,,,,,,
,,,Kirby Yates,,38,LAA,RP,,-$3,-$3,,,331,-4.1,-1.4,3,19,65,3.95,1.24,,,,,,,
,,,Trevor Rogers,,28,BAL,SP,,-$3,-$3,$1,$1,142,-3.5,-1.4,9,0,117,4.10,1.30,,,,,,,
,,,Matt Wallner,,28,MIN,OF,,-$3,-$3,$1,$1,324,-4.4,-1.1,.312,22,23,100,5,,,,,,,
,,,Trent Grisham,,29,NYY,OF,,-$3,-$3,$1,$1,226,-4.4,-1.1,.332,23,17,106,5,,,,,,,
,,,Jordan Leasure,,27,CHW,RP,,-$3,-$3,,,404,-4.1,-1.5,3,18,76,4.11,1.24,,,,,,,
,,,Jacob Lopez,,27,ATH,SP,,-$3,-$3,,,348,-3.5,-1.5,7,0,128,4.17,1.27,,,,,,,
,,,J.P. Crawford,,31,SEA,SS,,-$3,-$3,,,340,-4.5,-1.1,.330,11,24,103,6,,,,,,,
,,,Cade Horton,,24,CHC,SP,,-$3,-$3,$1,$1,172,-3.6,-1.5,8,0,107,4.11,1.26,,,,,,,
,,,Jared Jones,Inj,24,PIT,SP,,-$3,-$3,,,377,-3.6,-1.5,6,1,91,3.88,1.24,,,,,,,
,,,Mike Trout,,34,LAA,OF,,-$3,-$3,$2,$2,189,-4.5,-1.1,.346,23,18,98,3,,,,,,,
,,,Colson Montgomery,,24,CHW,SS,3B,-$3,-$3,$1,$1,197,-5.0,-1.1,.286,24,22,112,2,,,,,,,
,,,Blake Treinen,,37,LAD,RP,,-$3,-$3,,,563,-4.2,-1.5,3,15,59,3.81,1.21,,,,,,,
,,,Brady Singer,,29,CIN,SP,,-$3,-$3,$1,$1,291,-3.6,-1.5,10,0,160,4.37,1.29,,,,,,,
,,,Brandon Lowe,,31,PIT,2B,,-$3,-$3,$3,$3,165,-4.6,-1.1,.306,22,23,103,4,,,,,,,
,,,Kerry Carpenter,,28,DET,OF,,-$3,-$3,$3,$3,212,-4.5,-1.1,.313,23,22,104,2,,,,,,,
,,,Dustin May,,28,STL,SP,,-$3,-$3,,,396,-3.7,-1.6,7,0,119,4.13,1.26,,,,,,,
,,,Chase Meidroth,,24,CHW,SS,2B,-$3,-$3,,,351,-5.1,-1.2,.342,8,20,95,13,,,,,,,
,,,Jac Caglianone,,23,KC,OF,1B,-$3,-$3,$1,$1,234,-5.1,-1.2,.311,20,22,99,3,,,,,,,
,,,Tony Santillan,,28,CIN,RP,,-$3,-$3,,,415,-4.3,-1.6,3,26,71,4.18,1.32,,,,,,,
,,,Mike Burrows,,26,HOU,SP,,-$3,-$3,,,310,-3.7,-1.6,7,1,117,4.17,1.26,,,,,,,
,,,Kevin Ginkel,,31,ARI,RP,,-$3,-$3,,,359,-4.3,-1.6,3,17,56,3.68,1.27,,,,,,,
,,,Andrew Nardi,,27,MIA,RP,,-$3,-$3,,,605,-4.3,-1.6,2,12,61,3.63,1.19,,,,,,,
,,,Mitch Keller,,29,PIT,SP,,-$4,-$4,$1,$1,280,-3.8,-1.7,9,0,150,4.34,1.29,,,,,,,
,,,Erik Miller,,28,SF,RP,,-$4,-$4,,,583,-4.4,-1.7,3,18,61,3.62,1.33,,,,,,,
,,,Ryan Weathers,,26,NYY,SP,,-$4,-$4,,,282,-3.8,-1.7,8,0,98,4.11,1.26,,,,,,,
,,,Roki Sasaki,,24,LAD,SP,,-$4,-$4,,,230,-3.8,-1.7,8,1,110,4.14,1.28,,,,,,,
,,,Brayan Rocchio,,25,CLE,SS,2B,-$4,-$4,,,465,-5.2,-1.3,.301,10,26,96,12,,,,,,,
,,,A.J. Puk,Inj,30,ARI,RP,,-$4,-$4,,,618,-4.4,-1.7,3,13,50,3.31,1.23,,,,,,,
,,,Yennier Cano,,31,BAL,RP,,-$4,-$4,,,627,-4.4,-1.7,3,18,55,3.78,1.30,,,,,,,
,,,Angel Zerpa,,26,MIL,RP,,-$4,-$4,,,587,-4.4,-1.7,3,12,58,3.67,1.25,,,,,,,
,,,Josh Bell,,33,MIN,1B,,-$4,-$4,$1,$1,285,-5.1,-1.3,.331,19,20,100,1,,,,,,,
,,,Justin Sterner,,29,ATH,RP,,-$4,-$4,,,461,-4.5,-1.8,3,16,67,4.15,1.24,,,,,,,
,,,Alejandro Kirk,,27,TOR,C,,-$4,-$4,,,191,-5.4,-1.3,.361,14,20,92,1,,,,,,,
,,,Jared Triolo,,28,PIT,SS,"2B,1B,3B",-$4,-$4,,,428,-5.2,-1.3,.329,9,24,85,13,,,,,,,
,,,Mark Leiter Jr.,,34,ATH,RP,,-$4,-$4,,,550,-4.5,-1.8,3,19,67,4.15,1.27,,,,,,,
,,,John Schreiber,,31,KC,RP,,-$4,-$4,,,674,-4.5,-1.8,3,19,58,4.03,1.26,,,,,,,
,,,Kody Funderburk,,29,MIN,RP,,-$4,-$4,,,568,-4.5,-1.8,4,19,62,3.85,1.33,,,,,,,
,,,Parker Messick,,25,CLE,SP,,-$4,-$4,,,269,-3.9,-1.8,8,0,117,4.15,1.29,,,,,,,
,,,Jake Burger,,29,TEX,1B,,-$4,-$4,$2,$2,237,-5.2,-1.4,.284,24,24,102,2,,,,,,,
,,,Graham Ashcraft,,28,CIN,RP,,-$4,-$4,,,613,-4.6,-1.9,5,12,60,3.90,1.31,,,,,,,
,,,Shane Baz,,26,BAL,SP,,-$4,-$4,$1,$1,186,-4.0,-1.9,9,0,138,4.28,1.30,,,,,,,
,,,Kyle Finnegan,,34,DET,RP,,-$4,-$4,,,379,-4.6,-1.9,3,13,54,3.81,1.26,,,,,,,
,,,José Berríos,,31,TOR,SP,,-$4,-$4,,,356,-4.0,-1.9,8,1,108,4.24,1.27,,,,,,,
,,,Drew Pomeranz,,37,LAA,RP,SP,-$4,-$4,,,574,-4.6,-2.0,3,9,62,3.87,1.20,,,,,,,
