"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"70397","Austin Hedges","[""c"",""u""]","CLE","-41.49","50","188","173","3","4","0.261","30","7","0","0","0","0","0","0"
"148616","Coby Mayo","[""1b"",""ci"",""u""]","BAL","-41.93","50","189","170","7","2","0.293","37","10","0","0","0","0","0","0"
"103203","Amed Rosario","[""3b"",""ci"",""u""]","NYY","-42","50","205","192","4","3","0.3","40","10","0","0","0","0","0","0"
"58767","Christian Vázquez","[""c"",""u""]","","-42.03","50","169","157","3","1","0.285","28","7","0","0","0","0","0","0"
"108764","Eli White","[""of"",""u""]","ATL","-42.31","50","222","204","5","9","0.288","40","9","0","0","0","0","0","0"
"106527","Ryan Mountcastle","[""1b"",""ci"",""u""]","BAL","-42.59","50","204","190","6","1","0.294","40","10","0","0","0","0","0","0"
"68087","Gary Sánchez","[""c"",""u""]","MIL","-43.29","50","132","120","5","0","0.296","26","5","0","0","0","0","0","0"
"48772","Donovan Solano","[""1b"",""ci"",""u""]","","-43.67","50","203","185","5","1","0.319","36","9","0","0","0","0","0","0"
"102745","Dominic Smith","[""1b"",""ci"",""u""]","ATL","-43.69","50","200","182","5","1","0.307","38","9","0","0","0","0","0","0"
"125175","Edouard Julien","[""2b"",""1b"",""mi"",""ci"",""u""]","COL","-43.79","50","205","181","5","2","0.324","37","9","0","0","0","0","0","0"
"111033","Taylor Walls","[""ss"",""mi"",""u""]","TB","-43.88","50","192","171","4","9","0.294","33","8","0","0","0","0","0","0"
"106102","Sam Haggerty","[""of"",""u""]","TEX","-44.04","50","204","184","4","8","0.297","35","9","0","0","0","0","0","0"
"46400","Andrew McCutchen","[""u""]","TEX","-44.12","50","215","187","6","1","0.329","40","8","0","0","0","0","0","0"
"105420","Derek Hill","[""of"",""u""]","CHW","-44.2","50","260","241","5","6","0.262","41","11","0","0","0","0","0","0"
"70646","Jesse Winker","[""u""]","","-44.22","50","203","176","5","3","0.328","39","8","0","0","0","0","0","0"
"167784","Ben Williamson","[""3b"",""ci"",""u""]","TB","-44.42","50","192","177","3","4","0.303","34","9","0","0","0","0","0","0"
"108145","Rafael Marchán","[""c"",""u""]","PHI","-44.51","50","125","114","2","0","0.302","23","6","0","0","0","0","0","0"
"144811","Drew Gilbert","[""of"",""u""]","SF","-44.67","50","189","174","5","2","0.31","37","10","0","0","0","0","0","0"
"140000","Matt Vierling","[""of"",""u""]","DET","-44.91","50","208","189","5","2","0.298","38","10","0","0","0","0","0","0"
"135620","César Salazar","[""u""]","HOU","-45.02","50","219","196","5","1","0.3","40","10","0","0","0","0","0","0"
"113835","Ryan Bliss","[""u""]","SEA","-45.03","50","160","144","4","12","0.28","28","8","0","0","0","0","0","0"
"103225","Thairo Estrada","[""2b"",""mi"",""u""]","","-45.24","50","203","191","4","2","0.296","36","10","0","0","0","0","0","0"
"102876","Jose Siri","[""u""]","","-45.29","50","203","187","8","5","0.259","38","9","0","0","0","0","0","0"
"69600","Orlando Arcia","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","","-45.43","50","237","220","6","0","0.283","40","10","0","0","0","0","0","0"
"153781","Zach Dezenzo","[""of"",""u""]","HOU","-45.61","50","197","183","6","2","0.286","37","10","0","0","0","0","0","0"
"146515","Tyler Locklear","[""1b"",""ci"",""u""]","AZ","-45.79","50","169","152","5","3","0.286","31","9","0","0","0","0","0","0"
"141718","Cody Freeman","[""2b"",""mi"",""u""]","TEX","-45.82","50","199","186","5","3","0.286","35","9","0","0","0","0","0","0"
"101568","Anthony Santander","[""of"",""u""]","TOR","-45.88","50","178","159","8","0","0.314","39","7","0","0","0","0","0","0"
"101165","Jorge Mateo","[""u""]","ATL","-45.93","50","159","148","4","12","0.266","28","8","0","0","0","0","0","0"
"106748","Leo Rivas","[""2b"",""mi"",""u""]","SEA","-45.94","50","159","135","2","10","0.325","28","6","0","0","0","0","0","0"
"147977","Deyvison De Los Santos","[""u""]","MIA","-46.08","50","202","189","7","2","0.277","38","9","0","0","0","0","0","0"
"153198","Jett Williams","[""u""]","MIL","-46.1","50","169","151","4","5","0.313","33","8","0","0","0","0","0","0"
"111298","Ronny Mauricio","[""3b"",""ci"",""u""]","NYM","-46.15","50","160","148","6","4","0.281","30","8","0","0","0","0","0","0"
"145666","Blaine Crim","[""u""]","COL","-46.29","50","203","186","7","1","0.277","36","10","0","0","0","0","0","0"
"106217","Jahmai Jones","[""of"",""u""]","DET","-46.4","50","169","150","5","3","0.312","31","9","0","0","0","0","0","0"
"136273","Daniel Schneemann","[""2b"",""3b"",""mi"",""ci"",""of"",""u""]","CLE","-46.46","50","200","180","4","3","0.286","32","10","0","0","0","0","0","0"
"149112","Pedro León","[""u""]","PHI","-46.73","50","156","144","5","6","0.294","31","8","0","0","0","0","0","0"
"170346","Colt Emerson","[""u""]","SEA","-46.82","50","205","184","3","4","0.293","36","9","0","0","0","0","0","0"
"128477","Jake McCarthy","[""of"",""u""]","COL","-46.82","50","162","151","3","6","0.323","29","8","0","0","0","0","0","0"
"151254","Tim Tawa","[""2b"",""1b"",""mi"",""ci"",""of"",""u""]","AZ","-46.84","50","192","176","5","3","0.274","35","9","0","0","0","0","0","0"
"144145","Vaughn Grissom","[""2b"",""mi"",""u""]","LAA","-46.92","50","165","151","4","3","0.313","30","8","0","0","0","0","0","0"
"144172","Darell Hernaiz","[""ss"",""3b"",""mi"",""ci"",""u""]","SAC","-46.98","50","161","150","4","3","0.309","31","8","0","0","0","0","0","0"
"100036","Luke Maile","[""c"",""u""]","","-47.4","50","102","91","2","1","0.291","17","4","0","0","0","0","0","0"
"148303","Joe Mack","[""u""]","MIA","-47.5","50","203","188","6","1","0.287","36","9","0","0","0","0","0","0"
"165248","Hyeseong Kim","[""2b"",""mi"",""u""]","LAD","-47.53","50","161","150","2","8","0.291","30","7","0","0","0","0","0","0"
"121206","Zack Gelof","[""2b"",""mi"",""u""]","SAC","-47.53","50","160","147","6","5","0.288","29","7","0","0","0","0","0","0"
"101618","Adam Frazier","[""2b"",""mi"",""of"",""u""]","LAA","-47.56","50","199","183","3","3","0.294","32","9","0","0","0","0","0","0"
"111305","Everson Pereira","[""of"",""u""]","CHW","-47.7","50","200","181","6","3","0.271","34","9","0","0","0","0","0","0"
"149874","Alejandro Osuna","[""of"",""u""]","TEX","-47.7","50","163","146","4","5","0.303","29","8","0","0","0","0","0","0"
"107293","Leody Taveras","[""of"",""u""]","BAL","-47.75","50","155","145","4","7","0.294","30","7","0","0","0","0","0","0"
"150544","Denzer Guzman","[""u""]","LAA","-48","50","221","203","5","4","0.26","34","10","0","0","0","0","0","0"
"107561","Oswaldo Cabrera","[""3b"",""ci"",""u""]","NYY","-48.42","50","158","144","4","2","0.304","29","7","0","0","0","0","0","0"
"109318","Nick Allen","[""ss"",""mi"",""u""]","HOU","-48.92","50","186","172","3","4","0.291","33","7","0","0","0","0","0","0"
"51611","Miguel Rojas","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","LAD","-49.29","50","163","150","3","2","0.306","32","7","0","0","0","0","0","0"
"143760","Tyler Tolbert","[""of"",""u""]","KC","-49.52","50","156","144","2","9","0.282","26","7","0","0","0","0","0","0"
"117987","Justin Dean","[""u""]","CHC","-49.55","50","136","122","2","11","0.298","22","6","0","0","0","0","0","0"
"175415","Ryan Waldschmidt","[""u""]","AZ","-49.98","50","135","120","3","5","0.317","25","7","0","0","0","0","0","0"
"66955","Nick Castellanos","[""of"",""u""]","SD","-50","50","171","159","5","1","0.294","33","7","0","0","0","0","0","0"
"145096","Colby Thomas","[""of"",""u""]","SAC","-50.64","50","137","129","5","2","0.278","28","8","0","0","0","0","0","0"
"123186","Michael Helman","[""of"",""u""]","TEX","-50.67","50","160","149","4","4","0.276","27","8","0","0","0","0","0","0"
"70516","Eric Haase","[""c"",""u""]","","-50.69","50","68","62","2","0","0.268","11","3","0","0","0","0","0","0"
"135022","Johan Rojas","[""of"",""u""]","PHI","-50.81","50","125","117","2","9","0.29","23","6","0","0","0","0","0","0"
"109090","Abraham Toro","[""1b"",""ci"",""u""]","","-50.86","50","136","124","3","1","0.3","24","7","0","0","0","0","0","0"
"102612","Jonah Heim","[""c"",""u""]","ATL","-50.9","50","63","58","2","0","0.294","12","2","0","0","0","0","0","0"
"128864","Curtis Mead","[""3b"",""1b"",""ci"",""u""]","CHW","-51.05","50","132","121","4","2","0.295","24","6","0","0","0","0","0","0"
"106765","Brendan Rodgers","[""2b"",""mi"",""u""]","","-51.16","50","169","156","4","0","0.28","28","8","0","0","0","0","0","0"
"71245","Austin Slater","[""of"",""u""]","","-51.34","50","169","151","4","2","0.297","28","7","0","0","0","0","0","0"
"127403","Nick Madrigal","[""3b"",""ci"",""u""]","","-51.48","50","136","125","2","1","0.316","22","7","0","0","0","0","0","0"
"66927","Tyler Austin","[""u""]","CHC","-51.53","50","137","122","5","0","0.317","28","6","0","0","0","0","0","0"
"104814","Alex Jackson","[""c"",""u""]","MIN","-51.56","50","61","56","2","0","0.255","10","3","0","0","0","0","0","0"
"147804","Robert Hassell III","[""of"",""u""]","WAS","-51.72","50","157","145","3","4","0.283","26","7","0","0","0","0","0","0"
"147790","Alex Freeland","[""u""]","LAD","-51.94","50","131","116","4","3","0.3","25","6","0","0","0","0","0","0"
"142498","Christian Koss","[""2b"",""mi"",""u""]","SF","-52.41","50","127","119","2","3","0.283","23","7","0","0","0","0","0","0"
"157585","Alan Roden","[""of"",""u""]","MIN","-52.44","50","129","117","3","2","0.309","23","7","0","0","0","0","0","0"
"110298","Chas McCormick","[""of"",""u""]","","-52.47","50","136","123","4","6","0.288","23","5","0","0","0","0","0","0"
"107784","José Fermín","[""u""]","STL","-52.66","50","131","116","2","4","0.32","22","6","0","0","0","0","0","0"
"147123","Ryan Ritter","[""ss"",""2b"",""mi"",""u""]","COL","-52.93","50","120","111","3","2","0.302","22","6","0","0","0","0","0","0"
"112947","Jorge Barrosa","[""of"",""u""]","AZ","-52.94","50","128","117","2","3","0.298","23","7","0","0","0","0","0","0"
"109933","Tristan Gray","[""u""]","MIN","-53.06","50","129","120","5","0","0.28","25","7","0","0","0","0","0","0"
"106659","Blake Perkins","[""of"",""u""]","MIL","-53.06","50","128","115","3","4","0.295","22","6","0","0","0","0","0","0"
"133769","John Rave","[""of"",""u""]","KC","-53.06","50","127","116","3","4","0.293","22","6","0","0","0","0","0","0"
"148246","Javier Sanoja","[""2b"",""3b"",""mi"",""ci"",""of"",""u""]","MIA","-53.18","50","125","117","2","3","0.289","22","6","0","0","0","0","0","0"
"143743","Drew Millas","[""u""]","WAS","-53.22","50","130","121","2","3","0.297","22","7","0","0","0","0","0","0"
"109776","Jerar Encarnacion","[""u""]","SF","-53.43","50","130","120","5","1","0.308","25","5","0","0","0","0","0","0"
"108701","Enmanuel Valdez","[""1b"",""ci"",""u""]","PIT","-53.56","50","97","88","3","1","0.316","19","5","0","0","0","0","0","0"
"127336","Willie MacIver","[""c"",""u""]","TEX","-53.83","50","29","26","1","1","0.291","5","1","0","0","0","0","0","0"
"115660","Triston Casas","[""1b"",""ci"",""u""]","BOS","-53.88","50","101","90","4","0","0.323","21","4","0","0","0","0","0","0"
"111030","Eric Wagaman","[""1b"",""ci"",""of"",""u""]","MIN","-53.96","50","100","93","3","1","0.304","20","5","0","0","0","0","0","0"
"135475","TJ Rumfield","[""u""]","COL","-54.08","50","133","122","3","0","0.296","23","7","0","0","0","0","0","0"
"141735","Matthew Lugo","[""of"",""u""]","LAA","-54.11","50","128","119","4","2","0.268","21","7","0","0","0","0","0","0"
"147898","Adael Amador","[""2b"",""mi"",""u""]","COL","-54.11","50","92","84","2","4","0.315","17","5","0","0","0","0","0","0"
"152844","Nelson Rada","[""u""]","LAA","-54.28","50","133","120","1","7","0.299","20","5","0","0","0","0","0","0"
"108516","Ben Rortvedt","[""c"",""u""]","NYM","-54.3","50","30","27","1","0","0.284","5","1","0","0","0","0","0","0"
"102482","Jhonny Pereda","[""c"",""u""]","SEA","-54.3","50","30","27","1","0","0.306","5","1","0","0","0","0","0","0"
"101630","Reese McGuire","[""c"",""u""]","MIL","-54.41","50","31","29","1","0","0.29","5","1","0","0","0","0","0","0"
"136522","Hayden Senger","[""c"",""u""]","NYM","-54.76","50","31","29","1","0","0.267","5","1","0","0","0","0","0","0"
"109294","Riley Adams","[""c"",""u""]","WAS","-54.76","50","28","26","1","0","0.27","5","1","0","0","0","0","0","0"
"148617","Zac Veen","[""u""]","COL","-55.35","50","130","122","3","4","0.268","20","6","0","0","0","0","0","0"
"104562","Andruw Monasterio","[""ss"",""mi"",""u""]","BOS","-55.51","50","95","87","2","4","0.303","17","4","0","0","0","0","0","0"
"171007","Charlie Condon","[""u""]","COL","-55.59","50","134","124","3","0","0.294","23","6","0","0","0","0","0","0"
"110092","Bryce Johnson","[""of"",""u""]","SD","-55.61","50","93","85","1","5","0.306","17","5","0","0","0","0","0","0"
"142152","Jesus Rodriguez","[""u""]","SF","-56.05","50","100","92","2","2","0.312","19","5","0","0","0","0","0","0"
"151389","Brett Harris","[""3b"",""ci"",""u""]","SAC","-56.17","50","93","85","2","1","0.298","17","4","0","0","0","0","0","0"
"116988","Carlos Cortes","[""of"",""u""]","SAC","-56.21","50","101","93","3","0","0.313","20","5","0","0","0","0","0","0"
"113730","Tyler Black","[""u""]","MIL","-56.37","50","102","90","2","3","0.298","17","5","0","0","0","0","0","0"
"151226","Trey Sweeney","[""ss"",""mi"",""u""]","DET","-56.39","50","93","85","2","2","0.286","16","5","0","0","0","0","0","0"
"148608","Joey Wiemer","[""of"",""u""]","WAS","-56.4","50","126","114","3","2","0.275","21","5","0","0","0","0","0","0"
"111044","Drew Waters","[""of"",""u""]","KC","-56.58","50","96","89","2","2","0.296","18","5","0","0","0","0","0","0"
"170326","Walker Jenkins","[""u""]","MIN","-56.61","50","99","90","2","3","0.3","17","5","0","0","0","0","0","0"
"60095","Ildemaro Vargas","[""u""]","AZ","-56.94","50","96","90","2","1","0.302","18","5","0","0","0","0","0","0"
"128307","Luis Matos","[""of"",""u""]","SF","-57.07","50","96","90","3","2","0.293","19","4","0","0","0","0","0","0"
"153466","Henry Bolte","[""u""]","SAC","-57.26","50","66","61","2","4","0.313","13","4","0","0","0","0","0","0"
"106208","Connor Joe","[""of"",""u""]","","-57.28","50","102","91","2","1","0.306","18","5","0","0","0","0","0","0"
"105636","Vidal Bruján","[""u""]","NYM","-57.34","50","94","86","2","3","0.295","17","4","0","0","0","0","0","0"
"109801","Stuart Fairchild","[""of"",""u""]","","-57.34","50","102","92","3","2","0.295","18","4","0","0","0","0","0","0"
"107582","Dylan Carlson","[""of"",""u""]","","-57.4","50","102","90","2","2","0.312","18","4","0","0","0","0","0","0"
"148643","Nick Yorke","[""u""]","PIT","-57.42","50","95","88","2","2","0.299","18","4","0","0","0","0","0","0"
"102779","Tyler Wade","[""of"",""u""]","","-57.84","50","102","92","1","3","0.295","17","4","0","0","0","0","0","0"
"125363","DaShawn Keirsey Jr.","[""of"",""u""]","","-58.08","50","68","63","1","6","0.272","11","4","0","0","0","0","0","0"
"108175","Miles Mastrobuoni","[""3b"",""ci"",""of"",""u""]","SEA","-58.2","50","64","57","1","2","0.317","12","3","0","0","0","0","0","0"
"144778","Christian Encarnacion-Strand","[""1b"",""ci"",""u""]","CIN","-58.24","50","66","62","3","0","0.299","14","3","0","0","0","0","0","0"
"108525","Esteury Ruiz","[""u""]","MIA","-58.36","50","67","60","1","5","0.316","13","3","0","0","0","0","0","0"
"147916","Emmanuel Rodriguez","[""u""]","MIN","-58.6","50","65","55","2","2","0.357","13","3","0","0","0","0","0","0"
"138833","Michael Toglia","[""1b"",""ci"",""u""]","","-58.68","50","68","61","3","1","0.274","12","3","0","0","0","0","0","0"
"129286","Matt Mervis","[""1b"",""ci"",""u""]","WAS","-58.68","50","66","61","3","1","0.268","12","3","0","0","0","0","0","0"
"125906","Ryan Kreidler","[""u""]","MIN","-58.73","50","92","83","2","3","0.279","15","4","0","0","0","0","0","0"
"161277","Jimmy Crooks","[""u""]","STL","-58.87","50","98","91","2","0","0.284","17","5","0","0","0","0","0","0"
"148315","Roc Riggio","[""u""]","COL","-58.98","50","65","59","2","2","0.302","12","4","0","0","0","0","0","0"
"126844","Brandon Lockridge","[""of"",""u""]","MIL","-59.03","50","62","56","1","4","0.306","12","3","0","0","0","0","0","0"
"163722","Nacho Alvarez Jr.","[""3b"",""ci"",""u""]","ATL","-59.03","50","65","59","1","1","0.308","12","3","0","0","0","0","0","0"
"108878","Santiago Espinal","[""3b"",""ci"",""u""]","LAD","-59.09","50","66","61","1","1","0.306","13","3","0","0","0","0","0","0"
"111303","Leo Jiménez","[""u""]","TOR","-59.13","50","94","83","2","0","0.302","17","4","0","0","0","0","0","0"
"113517","Warming Bernabel","[""1b"",""ci"",""u""]","WAS","-59.14","50","66","62","2","1","0.282","11","3","0","0","0","0","0","0"
"110300","Mason McCoy","[""u""]","SD","-59.19","50","93","86","2","3","0.262","15","4","0","0","0","0","0","0"
"111074","Jared Young","[""u""]","NYM","-59.37","50","66","59","3","1","0.311","13","3","0","0","0","0","0","0"
"119234","Tim Elko","[""1b"",""ci"",""u""]","","-59.39","50","68","63","2","0","0.268","13","3","0","0","0","0","0","0"
"144515","Gabriel Rincones Jr.","[""u""]","PHI","-59.41","50","65","59","2","2","0.316","13","3","0","0","0","0","0","0"
"59660","Enrique Hernández","[""3b"",""1b"",""ci"",""of"",""u""]","LAD","-59.57","50","64","59","2","0","0.278","12","3","0","0","0","0","0","0"
"106750","Emmanuel Rivera","[""3b"",""ci"",""u""]","","-59.62","50","68","63","2","0","0.295","11","3","0","0","0","0","0","0"
"144229","Spencer Jones","[""u""]","NYY","-59.64","50","67","62","2","2","0.304","13","3","0","0","0","0","0","0"
"127532","Justyn-Henry Malloy","[""of"",""u""]","TB","-59.77","50","71","61","2","1","0.321","13","3","0","0","0","0","0","0"
"151288","Will Wagner","[""3b"",""ci"",""u""]","SD","-59.81","50","62","56","1","0","0.317","11","3","0","0","0","0","0","0"
"156048","Kristian Campbell","[""2b"",""mi"",""u""]","BOS","-59.93","50","64","57","1","1","0.31","12","3","0","0","0","0","0","0"
"132527","Junior Perez","[""u""]","SAC","-59.99","50","65","59","2","2","0.302","13","3","0","0","0","0","0","0"
"109543","Alexander Canario","[""of"",""u""]","","-60.01","50","68","62","3","1","0.28","14","3","0","0","0","0","0","0"
"143882","Korey Lee","[""u""]","CHW","-60.04","50","93","87","2","1","0.259","15","4","0","0","0","0","0","0"
"150888","Héctor Rodríguez","[""u""]","CIN","-60.16","50","65","62","2","1","0.278","12","4","0","0","0","0","0","0"
"158935","Brendan Jones","[""u""]","MIA","-60.26","50","65","58","1","3","0.309","11","3","0","0","0","0","0","0"
"114423","Juan Brito","[""u""]","CLE","-60.52","50","67","61","2","1","0.301","12","3","0","0","0","0","0","0"
"146693","Jacob Melton","[""of"",""u""]","TB","-60.55","50","63","58","2","3","0.263","11","3","0","0","0","0","0","0"
"107439","Akil Baddoo","[""u""]","MIL","-60.58","50","62","56","2","2","0.296","11","3","0","0","0","0","0","0"
"126858","Nick Loftin","[""of"",""u""]","KC","-60.59","50","63","56","1","1","0.319","12","3","0","0","0","0","0","0"
"144940","Grant McCray","[""of"",""u""]","SF","-60.61","50","62","57","1","2","0.271","11","4","0","0","0","0","0","0"
"120177","Dominic Fletcher","[""u""]","","-60.69","50","68","63","2","0","0.291","11","4","0","0","0","0","0","0"
"134717","Endy Rodríguez","[""u""]","PIT","-60.88","50","65","60","2","1","0.297","12","3","0","0","0","0","0","0"
"144013","Will Brennan","[""u""]","SF","-61.12","50","61","58","1","1","0.321","11","3","0","0","0","0","0","0"
"151240","Abimelec Ortiz","[""u""]","WAS","-61.13","50","65","59","2","0","0.299","12","3","0","0","0","0","0","0"
"125372","Jarred Kelenic","[""of"",""u""]","","-61.17","50","68","62","2","1","0.272","13","3","0","0","0","0","0","0"
"141693","Tyler Callihan","[""u""]","PIT","-61.21","50","62","57","1","2","0.29","11","3","0","0","0","0","0","0"
"151203","Blake Dunn","[""of"",""u""]","CIN","-61.3","50","62","54","2","2","0.304","11","2","0","0","0","0","0","0"
"110685","Johnathan Rodríguez","[""of"",""u""]","CLE","-61.37","50","63","58","2","0","0.299","12","3","0","0","0","0","0","0"
"125642","Heston Kjerstad","[""of"",""u""]","BAL","-61.6","50","63","58","2","0","0.297","12","3","0","0","0","0","0","0"
"131840","Kyren Paris","[""of"",""u""]","LAA","-61.61","50","61","55","2","4","0.265","9","2","0","0","0","0","0","0"
"151229","Ben Cowles","[""u""]","CHC","-61.63","50","66","61","1","1","0.281","12","3","0","0","0","0","0","0"
"156072","Daniel Susac","[""u""]","SF","-61.87","50","65","61","1","1","0.278","12","3","0","0","0","0","0","0"
"146353","Josh Kasevich","[""u""]","TOR","-61.92","50","66","61","1","1","0.278","11","3","0","0","0","0","0","0"
"147801","Petey Halpin","[""u""]","CLE","-62.39","50","65","60","1","1","0.281","11","3","0","0","0","0","0","0"
"120345","Justin Foscue","[""u""]","TEX","-62.42","50","62","56","2","0","0.277","10","3","0","0","0","0","0","0"
"106973","Garrett Stubbs","[""u""]","PHI","-63","50","62","57","1","1","0.279","11","2","0","0","0","0","0","0"
"110333","MJ Melendez","[""of"",""u""]","NYM","-63.88","50","33","31","1","1","0.282","7","2","0","0","0","0","0","0"
"136714","Austin Shenton","[""u""]","","-64.13","50","34","30","1","0","0.306","7","2","0","0","0","0","0","0"
"109083","Jack Suwinski","[""of"",""u""]","LAD","-64.38","50","32","28","2","1","0.302","6","1","0","0","0","0","0","0"
"170197","Aidan Miller","[""u""]","PHI","-64.42","50","31","28","1","2","0.311","6","1","0","0","0","0","0","0"
"120133","Tyler Fitzgerald","[""2b"",""mi"",""u""]","SF","-64.42","50","30","28","1","1","0.279","5","1","0","0","0","0","0","0"
"108236","Jose Miranda","[""u""]","","-64.54","50","34","32","1","0","0.294","6","2","0","0","0","0","0","0"
"152854","César Prieto","[""u""]","STL","-64.58","50","34","32","1","1","0.271","5","2","0","0","0","0","0","0"
"100171","Kyle Farmer","[""2b"",""mi"",""u""]","ATL","-64.67","50","30","27","1","0","0.294","5","1","0","0","0","0","0","0"
"147697","Brett Wisely","[""2b"",""mi"",""u""]","ATL","-64.91","50","30","27","1","0","0.294","5","1","0","0","0","0","0","0"
"157493","Nick Morabito","[""u""]","NYM","-64.94","50","31","28","0","2","0.302","6","1","0","0","0","0","0","0"
"116377","Jonatan Clase","[""of"",""u""]","TOR","-64.94","50","31","28","1","2","0.289","5","1","0","0","0","0","0","0"
"108947","Nolan Jones","[""of"",""u""]","CLE","-64.97","50","28","25","1","1","0.319","5","1","0","0","0","0","0","0"
"112639","Ji Hwan Bae","[""u""]","NYM","-65.08","50","32","29","1","1","0.298","5","1","0","0","0","0","0","0"
"69338","Jeimer Candelario","[""u""]","","-65.13","50","34","31","1","0","0.276","6","2","0","0","0","0","0","0"
"140882","Alika Williams","[""2b"",""mi"",""u""]","PIT","-65.14","50","31","29","1","0","0.271","5","1","0","0","0","0","0","0"
"173828","Payton Eeles","[""u""]","BAL","-65.31","50","30","27","0","1","0.307","6","1","0","0","0","0","0","0"
"148642","Shay Whitcomb","[""u""]","HOU","-65.32","50","28","26","1","1","0.296","5","1","0","0","0","0","0","0"
"144664","Ryan Ward","[""u""]","LAD","-65.33","50","32","29","1","0","0.296","7","1","0","0","0","0","0","0"
"108028","Daniel Johnson","[""of"",""u""]","","-65.37","50","34","32","1","1","0.279","6","1","0","0","0","0","0","0"
"156528","Tommy Troy","[""u""]","AZ","-65.43","50","30","27","1","1","0.297","5","1","0","0","0","0","0","0"
"161296","Sterlin Thompson","[""u""]","COL","-65.43","50","29","27","1","1","0.299","5","1","0","0","0","0","0","0"
"144597","Nick Sogard","[""u""]","BOS","-65.55","50","30","27","0","1","0.315","6","1","0","0","0","0","0","0"
"148356","Jared Serna","[""u""]","MIA","-65.55","50","30","28","1","1","0.273","5","1","0","0","0","0","0","0"
"147897","Maximo Acosta","[""u""]","MIA","-65.55","50","30","28","1","1","0.265","5","1","0","0","0","0","0","0"
"121137","Mickey Gasper","[""u""]","WAS","-65.57","50","30","27","1","0","0.311","5","1","0","0","0","0","0","0"
"120131","Ryan Fitzgerald","[""u""]","LAD","-65.63","50","32","29","1","0","0.287","6","1","0","0","0","0","0","0"
"100496","Chris Taylor","[""of"",""u""]","","-65.66","50","34","31","1","1","0.277","5","1","0","0","0","0","0","0"
"147481","Rhylan Thomas","[""u""]","SEA","-65.66","50","31","29","0","1","0.28","6","1","0","0","0","0","0","0"
"110476","Tirso Ornelas","[""u""]","SD","-65.68","50","32","29","1","0","0.3","5","1","0","0","0","0","0","0"
"170259","George Lombard Jr.","[""u""]","NYY","-65.78","50","32","29","0","1","0.294","6","1","0","0","0","0","0","0"
"163807","Rafael Flores Jr.","[""u""]","PIT","-65.8","50","31","28","1","0","0.297","5","1","0","0","0","0","0","0"
"146339","Jace Jung","[""u""]","DET","-65.8","50","30","27","1","0","0.3","5","1","0","0","0","0","0","0"
"133136","Logan Porter","[""u""]","SF","-65.8","50","31","27","1","0","0.301","5","1","0","0","0","0","0","0"
"101605","Cavan Biggio","[""u""]","","-65.91","50","34","30","1","0","0.296","5","1","0","0","0","0","0","0"
"148229","Jeferson Quero","[""u""]","MIL","-65.92","50","31","29","1","0","0.287","5","1","0","0","0","0","0","0"
"142588","Victor Mesa Jr.","[""u""]","TB","-66.03","50","32","30","1","0","0.275","5","1","0","0","0","0","0","0"
"107161","Seby Zavala","[""u""]","LAD","-66.03","50","32","29","1","0","0.268","5","1","0","0","0","0","0","0"
"157925","Max Clark","[""u""]","DET","-66.04","50","29","26","0","0","0.316","6","1","0","0","0","0","0","0"
"128698","Paul McIntosh","[""u""]","PHI","-66.04","50","30","27","1","0","0.298","5","1","0","0","0","0","0","0"
"110055","Blake Hunt","[""u""]","","-66.15","50","34","31","1","0","0.271","5","1","0","0","0","0","0","0"
"139531","Brandon Valenzuela","[""u""]","TOR","-66.15","50","31","28","1","0","0.281","5","1","0","0","0","0","0","0"
"139082","Luca Tresh","[""u""]","KC","-66.15","50","30","28","1","0","0.274","5","1","0","0","0","0","0","0"
"105895","Rodolfo Durán","[""u""]","SD","-66.15","50","30","28","1","0","0.265","5","1","0","0","0","0","0","0"
"150955","Bryant Betancourt","[""u""]","COL","-66.15","50","30","28","1","0","0.277","5","1","0","0","0","0","0","0"
"134680","Carlos Rodríguez","[""u""]","SD","-66.19","50","30","28","0","1","0.281","5","1","0","0","0","0","0","0"
"70673","Tom Murphy","[""u""]","","-66.26","50","34","31","1","0","0.273","5","1","0","0","0","0","0","0"
"112807","Will Banfield","[""u""]","CIN","-66.51","50","31","29","1","0","0.254","5","1","0","0","0","0","0","0"
"141102","Will Wilson","[""u""]","CLE","-66.62","50","31","29","1","0","0.254","5","1","0","0","0","0","0","0"
