"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"134629","Kumar Rocker","[""sp"",""p""]","TEX","-11.35","50","0","0","0","0","0","0","0","46.3","3","45","4.3","1.31","0"
"145702","Michael Darrell-Hicks","[""rp"",""p""]","PIT","-11.35","50","0","0","0","0","0","0","0","12","1","11","4.7","1.36","2"
"110000","Carlos Hernández","[""rp"",""p""]","CLE","-11.35","50","0","0","0","0","0","0","0","12","1","11","4.38","1.31","2"
"160614","Ryan Johnson","[""rp"",""p""]","LAA","-11.35","50","0","0","0","0","0","0","0","12","1","11","4.44","1.32","2"
"123838","Gunnar Hoglund","[""sp"",""p""]","SAC","-11.4","50","0","0","0","0","0","0","0","62","3","47","4.75","1.32","0"
"107428","Javier Assad","[""sp"",""p""]","CHC","-11.41","50","0","0","0","0","0","0","0","56.3","3","42","4.53","1.36","5"
"141891","Angel Chivilli","[""rp"",""p""]","NYY","-11.42","50","0","0","0","0","0","0","0","22","1","21","5.12","1.44","3"
"123905","Gavin Hollowell","[""rp"",""p""]","CHC","-11.45","50","0","0","0","0","0","0","0","11","1","12","4.62","1.35","2"
"144662","Blake Walston","[""rp"",""p""]","AZ","-11.46","50","0","0","0","0","0","0","0","26","1","24","5.01","1.42","1"
"107628","Andrés Chaparro","[""1b"",""ci"",""u""]","WAS","-11.46","50","452","409","17","2","0.304","87","21","0","0","0","0","0","0"
"148650","Gavin Stone","[""sp"",""p""]","LAD","-11.49","50","0","0","0","0","0","0","0","41.7","3","37","4.3","1.29","1"
"128054","Justin Martinez","[""rp"",""p""]","AZ","-11.5","50","0","0","0","0","0","0","0","16.7","1","20","4.49","1.45","2"
"135847","Cam Sanders","[""rp"",""p""]","PIT","-11.51","50","0","0","0","0","0","0","0","12","1","13","4.73","1.42","2"
"107783","Freddy Fermin","[""c"",""u""]","SD","-11.53","50","414","383","11","2","0.304","78","17","0","0","0","0","0","0"
"111247","Zach Pop","[""rp"",""p""]","PHI","-11.55","50","0","0","0","0","0","0","0","17","1","14","4.87","1.41","2"
"148618","Carter Baumler","[""p""]","TEX","-11.56","50","0","0","0","0","0","0","0","46","3","42","4.55","1.4","6"
"147783","Hunter Dobbins","[""sp"",""p""]","STL","-11.63","50","0","0","0","0","0","0","0","62","3","51","4.57","1.36","0"
"146920","Peyton Pallette","[""p""]","CLE","-11.65","50","0","0","0","0","0","0","0","42.7","2","44","4.64","1.34","6"
"70359","Derek Law","[""rp"",""p""]","AZ","-11.68","50","0","0","0","0","0","0","0","16.7","1","14","4.74","1.38","2"
"136390","Christian Scott","[""sp"",""p""]","NYM","-11.71","50","0","0","0","0","0","0","0","34.3","2","32","4","1.2","1"
"104730","Scott Blewett","[""rp"",""p""]","STL","-11.72","50","0","0","0","0","0","0","0","12.7","1","11","4.87","1.39","2"
"127605","Alek Manoah","[""sp"",""p""]","LAA","-11.74","50","0","0","0","0","0","0","0","77.7","3","74","5.17","1.41","0"
"143994","Ryan Bergert","[""sp"",""p""]","KC","-11.74","50","0","0","0","0","0","0","0","50","3","42","4.46","1.34","1"
"164622","Shinnosuke Ogasawara","[""rp"",""p""]","WAS","-11.75","50","0","0","0","0","0","0","0","12.3","1","10","4.58","1.3","1"
"111164","Alex Lange","[""p""]","KC","-11.77","50","0","0","0","0","0","0","0","44.7","2","51","4.4","1.38","6"
"109313","Jason Alexander","[""sp"",""rp"",""p""]","HOU","-11.8","50","0","0","0","0","0","0","0","54.7","3","47","4.88","1.38","3"
"108978","Luis Medina","[""sp"",""p""]","SAC","-11.81","50","0","0","0","0","0","0","0","78","4","67","5.01","1.45","4"
"160224","Hurston Waldrep","[""sp"",""p""]","ATL","-11.82","50","0","0","0","0","0","0","0","71","4","66","4.63","1.43","0"
"151232","Ryan Loutos","[""rp"",""p""]","SEA","-11.95","50","0","0","0","0","0","0","0","10.7","1","9","4.61","1.37","1"
"149134","Zach Brzykcy","[""rp"",""p""]","MIA","-11.95","50","0","0","0","0","0","0","0","12.3","1","13","5.07","1.46","1"
"127375","Ty Madden","[""rp"",""p""]","DET","-11.95","50","0","0","0","0","0","0","0","12.7","1","13","5.03","1.41","0"
"104450","Luis Rengifo","[""2b"",""3b"",""mi"",""ci"",""u""]","MIL","-12","50","419","388","11","11","0.312","81","19","0","0","0","0","0","0"
"143599","Juan Burgos","[""rp"",""p""]","AZ","-12.04","50","0","0","0","0","0","0","0","11","1","10","5.05","1.46","1"
"144607","Brandon Sproat","[""p""]","MIL","-12.05","50","0","0","0","0","0","0","0","46.3","3","40","4.38","1.33","0"
"142258","Brandan Bidois","[""p""]","PIT","-12.08","50","0","0","0","0","0","0","0","36.3","2","36","4.15","1.31","5"
"109130","Cionel Pérez","[""rp"",""p""]","WAS","-12.09","50","0","0","0","0","0","0","0","25","1","23","5.16","1.56","3"
"143142","Tanner Gordon","[""sp"",""p""]","COL","-12.12","50","0","0","0","0","0","0","0","77.3","3","54","5.26","1.36","1"
"119133","Jake Eder","[""rp"",""p""]","WAS","-12.14","50","0","0","0","0","0","0","0","12.3","1","10","5.05","1.4","1"
"135058","Ryan Rolison","[""rp"",""p""]","CHC","-12.17","50","0","0","0","0","0","0","0","11","1","8","5.01","1.42","1"
"144214","Bryce Jarvis","[""rp"",""p""]","AZ","-12.21","50","0","0","0","0","0","0","0","11","1","9","5.23","1.44","1"
"57556","Giancarlo Stanton","[""of"",""u""]","NYY","-12.3","50","416","375","23","0","0.295","88","15","0","0","0","0","0","0"
"163878","Hayden Birdsong","[""sp"",""rp"",""p""]","SF","-12.31","50","0","0","0","0","0","0","0","61.7","3","66","4.91","1.43","1"
"152828","Dylan Ross","[""p""]","NYM","-12.36","50","0","0","0","0","0","0","0","29.3","2","38","4.12","1.36","5"
"100273","Germán Márquez","[""sp"",""p""]","SD","-12.43","50","0","0","0","0","0","0","0","93","5","66","5.48","1.45","0"
"68091","Max Kepler","[""of"",""u""]","","-12.45","50","440","397","14","1","0.31","84","19","0","0","0","0","0","0"
"130861","Doug Nikhazy","[""p""]","CLE","-12.48","50","0","0","0","0","0","0","0","49.3","2","44","4.66","1.38","5"
"153809","Cam Smith","[""of"",""u""]","HOU","-12.54","50","430","394","13","3","0.295","82","21","0","0","0","0","0","0"
"161602","Chase Dollander","[""sp"",""p""]","COL","-12.58","50","0","0","0","0","0","0","0","91.3","3","86","5.14","1.46","0"
"131860","Mitchell Parker","[""sp"",""p""]","WAS","-12.62","50","0","0","0","0","0","0","0","56","3","42","4.97","1.4","4"
"110387","Keider Montero","[""sp"",""rp"",""p""]","DET","-12.68","50","0","0","0","0","0","0","0","49.3","2","42","4.65","1.35","3"
"122051","Josiah Gray","[""p""]","WAS","-12.68","50","0","0","0","0","0","0","0","74.3","3","68","5.26","1.42","0"
"109138","Lourdes Gurriel Jr.","[""of"",""u""]","AZ","-12.69","50","390","363","11","6","0.306","79","19","0","0","0","0","0","0"
"163978","Austin Peterson","[""p""]","CLE","-12.7","50","0","0","0","0","0","0","0","38.7","2","30","4.58","1.27","1"
"156820","Blade Tidwell","[""p""]","SF","-12.71","50","0","0","0","0","0","0","0","39.3","2","35","4.22","1.31","2"
"125796","Stephen Kolek","[""sp"",""p""]","KC","-12.76","50","0","0","0","0","0","0","0","56.3","3","40","4.7","1.37","1"
"121919","Colton Gordon","[""sp"",""rp"",""p""]","HOU","-12.82","50","0","0","0","0","0","0","0","29.3","2","23","4.5","1.26","4"
"126235","Trevor Larnach","[""of"",""u""]","MIN","-12.83","50","400","360","13","4","0.319","76","18","0","0","0","0","0","0"
"144845","DJ Herz","[""sp"",""p""]","WAS","-12.86","50","0","0","0","0","0","0","0","33","2","34","4.14","1.32","2"
"148008","Andry Lara","[""rp"",""p""]","WAS","-12.9","50","0","0","0","0","0","0","0","12.3","1","9","5.75","1.57","1"
"129622","Garrett Mitchell","[""of"",""u""]","MIL","-12.9","50","394","357","8","18","0.286","66","20","0","0","0","0","0","0"
"147196","River Ryan","[""p""]","LAD","-13.01","50","0","0","0","0","0","0","0","38","3","36","4.59","1.39","0"
"162560","Hayden Harris","[""p""]","ATL","-13.1","50","0","0","0","0","0","0","0","21.7","1","26","3.52","1.21","4"
"151556","Cade Povich","[""sp"",""p""]","BAL","-13.14","50","0","0","0","0","0","0","0","33.7","2","32","4.26","1.3","0"
"163882","Otto Kemp","[""3b"",""ci"",""u""]","PHI","-13.34","50","394","357","12","7","0.3","75","19","0","0","0","0","0","0"
"156154","George Klassen","[""p""]","LAA","-13.35","50","0","0","0","0","0","0","0","45.7","2","47","4.52","1.4","0"
"104855","Jordan Montgomery","[""sp"",""p""]","TEX","-13.39","50","0","0","0","0","0","0","0","48.3","3","39","4.95","1.39","0"
"150006","Kendry Rojas","[""p""]","MIN","-13.4","50","0","0","0","0","0","0","0","31.3","2","29","4.51","1.34","4"
"105915","Jose Espada","[""p""]","BAL","-13.43","50","0","0","0","0","0","0","0","22","1","28","3.8","1.24","4"
"148109","Cristian Mena","[""p""]","AZ","-13.45","50","0","0","0","0","0","0","0","34","2","33","4.53","1.37","1"
"111702","Franco Aleman","[""p""]","CLE","-13.47","50","0","0","0","0","0","0","0","24.3","1","28","4.05","1.28","4"
"140232","Matt Waldron","[""p""]","SD","-13.5","50","0","0","0","0","0","0","0","38","2","30","4.65","1.3","0"
"109531","José Caballero","[""ss"",""2b"",""3b"",""mi"",""ci"",""of"",""u""]","NYY","-13.52","50","323","283","7","31","0.307","58","14","0","0","0","0","0","0"
"107609","Kervin Castro","[""p""]","NYY","-13.56","50","0","0","0","0","0","0","0","27.3","2","27","4.31","1.38","4"
"107752","Tommy Edman","[""2b"",""mi"",""of"",""u""]","LAD","-13.61","50","438","403","11","6","0.306","87","19","0","0","0","0","0","0"
"50106","Tommy Pham","[""of"",""u""]","","-13.68","50","407","366","11","4","0.316","77","18","0","0","0","0","0","0"
"118856","Shane Drohan","[""p""]","MIL","-13.71","50","0","0","0","0","0","0","0","25.3","1","28","4.05","1.28","4"
"140615","Hayden Wesneski","[""sp"",""p""]","HOU","-13.88","50","0","0","0","0","0","0","0","26.3","1","24","4.16","1.24","2"
"145672","Coleman Crow","[""p""]","MIL","-13.92","50","0","0","0","0","0","0","0","26.3","1","25","4.38","1.28","2"
"141711","Joey Estes","[""p""]","SAC","-13.92","50","0","0","0","0","0","0","0","30.7","2","22","5.4","1.35","3"
"147213","David Sandlin","[""p""]","CHW","-13.94","50","0","0","0","0","0","0","0","25","1","22","4.2","1.3","4"
"146863","Anthony Nunez","[""p""]","BAL","-13.96","50","0","0","0","0","0","0","0","22","1","26","3.91","1.32","4"
"163806","John Klein","[""p""]","MIN","-13.99","50","0","0","0","0","0","0","0","31.3","2","26","4.75","1.39","4"
"144696","Brandon Young","[""sp"",""p""]","BAL","-14","50","0","0","0","0","0","0","0","26.7","1","22","4.19","1.26","1"
"109108","Bryse Wilson","[""sp"",""rp"",""p""]","PHI","-14.02","50","0","0","0","0","0","0","0","31.7","2","22","4.78","1.33","1"
"148304","Marcelo Mayer","[""3b"",""ci"",""u""]","BOS","-14.05","50","395","368","10","5","0.289","72","23","0","0","0","0","0","0"
"157616","JR Ritchie","[""p""]","ATL","-14.07","50","0","0","0","0","0","0","0","27.7","2","23","4.33","1.34","0"
"151567","RJ Petit","[""p""]","COL","-14.07","50","0","0","0","0","0","0","0","31.7","1","30","4.3","1.28","0"
"153283","Caden Dana","[""sp"",""p""]","LAA","-14.14","50","0","0","0","0","0","0","0","62","2","55","5.21","1.43","0"
"158581","Chase DeLauter","[""u""]","CLE","-14.15","50","446","409","11","2","0.303","81","23","0","0","0","0","0","0"
"150813","Jedixson Paez","[""p""]","CHW","-14.19","50","0","0","0","0","0","0","0","25","1","18","4.16","1.27","4"
"105432","Yoán Moncada","[""3b"",""ci"",""u""]","LAA","-14.21","50","395","355","13","2","0.309","71","20","0","0","0","0","0","0"
"114162","Sean Boyle","[""p""]","SD","-14.29","50","0","0","0","0","0","0","0","26.3","1","22","4.38","1.28","1"
"144888","William Kempner","[""p""]","MIA","-14.34","50","0","0","0","0","0","0","0","24.7","1","27","4.52","1.35","3"
"148424","Jose Corniell","[""p""]","TEX","-14.34","50","0","0","0","0","0","0","0","26.7","1","23","4.45","1.28","1"
"163990","Drew Sommers","[""p""]","DET","-14.35","50","0","0","0","0","0","0","0","27","1","26","4.38","1.36","4"
"143786","Jonathan Cannon","[""sp"",""rp"",""p""]","CHW","-14.39","50","0","0","0","0","0","0","0","46.3","2","36","4.95","1.4","0"
"145156","Carson Whisenhunt","[""sp"",""p""]","SF","-14.39","50","0","0","0","0","0","0","0","40.3","2","34","5.05","1.42","1"
"138569","Kai-Wei Teng","[""sp"",""p""]","HOU","-14.41","50","0","0","0","0","0","0","0","23.3","1","25","4.4","1.29","3"
"144455","Carson Palmquist","[""sp"",""p""]","COL","-14.54","50","0","0","0","0","0","0","0","34.3","1","34","4.78","1.37","1"
"104324","José Quijada","[""p""]","","-14.55","50","0","0","0","0","0","0","0","11.7","2","14","3.93","1.27","2"
"135872","Jayvien Sandridge","[""p""]","LAA","-14.59","50","0","0","0","0","0","0","0","24.3","1","29","4.55","1.4","3"
"119844","Ryan Feltner","[""sp"",""p""]","COL","-14.62","50","0","0","0","0","0","0","0","65.3","2","58","5.11","1.46","0"
"159147","Cade Winquest","[""p""]","NYY","-14.68","50","0","0","0","0","0","0","0","44","3","34","5.24","1.49","0"
"123824","Nolan Hoffman","[""p""]","PHI","-14.71","50","0","0","0","0","0","0","0","22.7","1","23","4.44","1.34","3"
"111290","Clarke Schmidt","[""sp"",""p""]","NYY","-14.71","50","0","0","0","0","0","0","0","16.7","1","17","3.81","1.21","0"
"106820","Keibert Ruiz","[""c"",""u""]","WAS","-14.72","50","343","322","9","3","0.307","66","16","0","0","0","0","0","0"
"58533","Martín Pérez","[""sp"",""p""]","ATL","-14.72","50","0","0","0","0","0","0","0","38","2","31","4.96","1.42","0"
"157579","Andrew Morris","[""p""]","MIN","-14.77","50","0","0","0","0","0","0","0","18.7","1","15","4.14","1.27","3"
"151692","Carlos Rodriguez","[""p""]","MIL","-14.77","50","0","0","0","0","0","0","0","25","1","24","4.45","1.32","2"
"151500","Tyler Uberstine","[""p""]","BOS","-14.8","50","0","0","0","0","0","0","0","16","1","15","4.19","1.24","2"
"170261","Thomas White","[""p""]","MIA","-14.82","50","0","0","0","0","0","0","0","29","1","36","4.27","1.38","0"
"120356","Cameron Foster","[""p""]","BAL","-14.86","50","0","0","0","0","0","0","0","22","1","21","4.56","1.35","3"
"163965","Thomas Harrington","[""p""]","PIT","-14.88","50","0","0","0","0","0","0","0","25.7","1","20","4.45","1.26","0"
"148419","Henry Baez","[""p""]","SAC","-14.91","50","0","0","0","0","0","0","0","18.3","1","14","4.11","1.31","3"
"152764","Masataka Yoshida","[""u""]","BOS","-14.95","50","381","352","9","2","0.334","77","20","0","0","0","0","0","0"
"170364","Mitch Farris","[""sp"",""p""]","LAA","-14.95","50","0","0","0","0","0","0","0","24.3","1","25","4.85","1.4","3"
"151011","Welinton Herrera","[""p""]","COL","-14.98","50","0","0","0","0","0","0","0","12.7","1","14","3.67","1.26","2"
"111462","Luisangel Acuña","[""2b"",""mi"",""u""]","CHW","-14.99","50","379","355","6","24","0.292","66","17","0","0","0","0","0","0"
"111459","Garrett Acton","[""p""]","MIA","-14.99","50","0","0","0","0","0","0","0","12.3","1","12","3.67","1.18","2"
"148626","Tink Hence","[""p""]","STL","-15","50","0","0","0","0","0","0","0","26","1","27","4.55","1.41","1"
"144703","Julian Aguiar","[""sp"",""p""]","CIN","-15.01","50","0","0","0","0","0","0","0","25","1","19","5.01","1.34","2"
"149888","Dylan Smith","[""p""]","DET","-15.02","50","0","0","0","0","0","0","0","21.3","1","19","4.43","1.35","3"
"109456","Osvaldo Bido","[""sp"",""rp"",""p""]","NYY","-15.03","50","0","0","0","0","0","0","0","22","1","20","4.87","1.34","3"
"148031","Luis Perales","[""p""]","WAS","-15.05","50","0","0","0","0","0","0","0","18.7","1","20","4.42","1.38","3"
"128635","Griff McGarry","[""p""]","WAS","-15.05","50","0","0","0","0","0","0","0","25","1","30","4.4","1.42","0"
"109175","Daison Acosta","[""p""]","SD","-15.07","50","0","0","0","0","0","0","0","18","1","20","4.36","1.33","3"
"154751","Chase Hampton","[""p""]","NYY","-15.13","50","0","0","0","0","0","0","0","16.3","1","14","4.51","1.26","2"
"143237","Zach McCambley","[""p""]","PHI","-15.14","50","0","0","0","0","0","0","0","22.7","1","25","4.17","1.32","0"
"151544","Carson Williams","[""ss"",""mi"",""u""]","TB","-15.14","50","415","377","15","16","0.27","73","17","0","0","0","0","0","0"
"104043","Enmanuel De Jesus","[""p""]","DET","-15.15","50","0","0","0","0","0","0","0","23.7","1","21","4.47","1.31","1"
"148300","Jordan Lawlar","[""u""]","AZ","-15.16","50","389","352","10","10","0.29","72","21","0","0","0","0","0","0"
"124395","Kyle Isbel","[""of"",""u""]","KC","-15.22","50","375","350","9","7","0.298","69","20","0","0","0","0","0","0"
"70619","Carson Kelly","[""c"",""u""]","CHC","-15.23","50","400","356","10","0","0.303","74","15","0","0","0","0","0","0"
"70966","Nick Burdi","[""p""]","NYM","-15.27","50","0","0","0","0","0","0","0","11.7","1","12","3.9","1.26","2"
"110622","Nick Raquet","[""p""]","STL","-15.28","50","0","0","0","0","0","0","0","12.7","1","11","4.24","1.31","2"
"147491","Drew Thorpe","[""sp"",""p""]","CHW","-15.33","50","0","0","0","0","0","0","0","27","1","24","4.76","1.35","0"
"151440","Tanner McDougal","[""p""]","CHW","-15.34","50","0","0","0","0","0","0","0","25.7","1","24","4.65","1.43","1"
"107930","Austin Hays","[""of"",""u""]","CHW","-15.36","50","414","382","12","3","0.292","77","19","0","0","0","0","0","0"
"121725","Domingo Gonzalez","[""p""]","SEA","-15.36","50","0","0","0","0","0","0","0","16.3","1","15","4.63","1.36","2"
"144340","Quinn Mathews","[""p""]","STL","-15.37","50","0","0","0","0","0","0","0","27","1","31","4.46","1.43","0"
"152653","David Davalillo","[""p""]","TEX","-15.38","50","0","0","0","0","0","0","0","14.3","1","13","3.69","1.23","0"
"143047","McCade Brown","[""sp"",""p""]","COL","-15.39","50","0","0","0","0","0","0","0","22.3","1","24","4.52","1.35","0"
"106851","Reiver Sanmartin","[""p""]","SF","-15.43","50","0","0","0","0","0","0","0","24","1","18","4.62","1.4","3"
"145080","Mitch Spence","[""sp"",""rp"",""p""]","KC","-15.48","50","0","0","0","0","0","0","0","24","1","20","4.77","1.36","1"
"148204","Victor Mederos","[""p""]","LAA","-15.51","50","0","0","0","0","0","0","0","24.3","1","18","5.13","1.41","3"
"163960","Brycen Mautz","[""p""]","STL","-15.51","50","0","0","0","0","0","0","0","12.7","1","12","4.45","1.32","2"
"148420","Alex Carrillo","[""p""]","NYM","-15.55","50","0","0","0","0","0","0","0","11.7","1","14","4.38","1.34","2"
"151575","Tyler Samaniego","[""p""]","BOS","-15.56","50","0","0","0","0","0","0","0","16","1","14","4.64","1.41","2"
"100206","Trevor Williams","[""sp"",""p""]","WAS","-15.59","50","0","0","0","0","0","0","0","15","1","11","4.3","1.27","0"
"121247","Joey Gerber","[""p""]","NYM","-15.63","50","0","0","0","0","0","0","0","11.7","1","11","4.45","1.29","1"
"151587","Mason Black","[""p""]","KC","-15.65","50","0","0","0","0","0","0","0","24","1","22","4.94","1.38","1"
"150547","Moisés Ballesteros","[""u""]","CHC","-15.66","50","382","351","12","1","0.319","79","19","0","0","0","0","0","0"
"143767","Ty Adcock","[""p""]","SD","-15.67","50","0","0","0","0","0","0","0","12","1","10","4.46","1.33","2"
"111187","Ezequiel Duran","[""ss"",""1b"",""mi"",""ci"",""u""]","TEX","-15.67","50","418","390","11","9","0.286","76","20","0","0","0","0","0","0"
"151424","Chayce McDermott","[""p""]","BAL","-15.67","50","0","0","0","0","0","0","0","22","1","24","4.99","1.47","3"
"124245","Kyle Hurt","[""p""]","LAD","-15.68","50","0","0","0","0","0","0","0","11.7","1","12","4.41","1.35","2"
"151710","Gage Jump","[""p""]","SAC","-15.69","50","0","0","0","0","0","0","0","15","1","14","4.1","1.29","0"
"150439","Alexander Alberto","[""p""]","CHW","-15.7","50","0","0","0","0","0","0","0","12.3","1","12","4.31","1.36","2"
"119528","Lazaro Estrada","[""p""]","TOR","-15.72","50","0","0","0","0","0","0","0","11","1","10","4.5","1.27","1"
"151488","AJ Smith-Shawver","[""sp"",""p""]","ATL","-15.8","50","0","0","0","0","0","0","0","10.7","1","11","4.36","1.33","2"
"146392","Landon Knack","[""sp"",""p""]","LAD","-15.8","50","0","0","0","0","0","0","0","11.7","1","10","4.82","1.34","2"
"150233","Winston Santos","[""p""]","TEX","-15.83","50","0","0","0","0","0","0","0","14.3","1","14","4.71","1.36","0"
"151468","Riley Martin","[""p""]","CHC","-15.83","50","0","0","0","0","0","0","0","11","1","13","4.28","1.38","2"
"113017","Angel Bastardo","[""p""]","TOR","-15.83","50","0","0","0","0","0","0","0","11","1","10","4.64","1.43","2"
"140834","Cole Wilcox","[""p""]","SEA","-15.83","50","0","0","0","0","0","0","0","16.3","1","14","5.03","1.44","2"
"160802","Jonathan Pintaro","[""p""]","NYM","-15.86","50","0","0","0","0","0","0","0","11.7","1","12","4.47","1.36","1"
"143787","Dominic Canzone","[""of"",""u""]","SEA","-15.86","50","365","333","14","3","0.3","71","17","0","0","0","0","0","0"
"115711","Blas Castaño","[""p""]","SEA","-15.88","50","0","0","0","0","0","0","0","23.7","1","16","4.96","1.38","1"
"142217","Jose Franco","[""p""]","CIN","-15.92","50","0","0","0","0","0","0","0","12.7","1","12","5.13","1.42","2"
"122759","Pete Hansen","[""p""]","STL","-15.93","50","0","0","0","0","0","0","0","12.7","1","10","4.62","1.34","1"
"126791","Luke Little","[""p""]","CHC","-15.94","50","0","0","0","0","0","0","0","11","1","13","4.68","1.43","2"
"122664","David Hamilton","[""2b"",""mi"",""u""]","MIL","-15.94","50","294","270","7","33","0.292","51","13","0","0","0","0","0","0"
"144206","Gabriel Hughes","[""p""]","COL","-15.94","50","0","0","0","0","0","0","0","26.7","1","20","5.18","1.42","1"
"142350","Kohl Drake","[""p""]","AZ","-15.95","50","0","0","0","0","0","0","0","13.3","1","13","4.46","1.36","0"
"144723","Jake Bennett","[""p""]","BOS","-15.96","50","0","0","0","0","0","0","0","14.7","1","12","4.06","1.31","0"
"150735","Miguel Ullola","[""p""]","HOU","-15.98","50","0","0","0","0","0","0","0","11.7","1","12","4.43","1.37","2"
"148363","Sam Aldegheri","[""p""]","LAA","-15.98","50","0","0","0","0","0","0","0","42.7","1","37","5.42","1.47","0"
"115987","Eric Cerantola","[""p""]","KC","-16","50","0","0","0","0","0","0","0","11","1","12","4.6","1.38","2"
"110480","Robinson Ortiz","[""p""]","SEA","-16","50","0","0","0","0","0","0","0","16.3","1","16","5.12","1.48","2"
"151664","Ricky Tiedemann","[""p""]","TOR","-16.02","50","0","0","0","0","0","0","0","11","1","13","4.37","1.39","1"
"127354","Adam Macko","[""p""]","TOR","-16.02","50","0","0","0","0","0","0","0","11","1","10","4.84","1.39","1"
"168464","Brody Hopkins","[""p""]","TB","-16.02","50","0","0","0","0","0","0","0","14.3","1","14","4.38","1.37","0"
"167013","Ixan Henderson","[""p""]","STL","-16.05","50","0","0","0","0","0","0","0","12.7","1","10","4.6","1.38","2"
"149388","Ronan Kopp","[""p""]","LAD","-16.08","50","0","0","0","0","0","0","0","11.7","1","15","4.51","1.48","2"
"125523","Ha-Seong Kim","[""ss"",""mi"",""u""]","ATL","-16.09","50","374","332","8","14","0.321","71","15","0","0","0","0","0","0"
"151141","Leandro Lopez","[""p""]","TEX","-16.11","50","0","0","0","0","0","0","0","11.3","1","11","4.38","1.4","1"
"143969","Mason Barnett","[""sp"",""p""]","SAC","-16.13","50","0","0","0","0","0","0","0","14.3","1","14","4.93","1.4","0"
"144487","Austin Pope","[""p""]","ATL","-16.16","50","0","0","0","0","0","0","0","10.7","1","10","4.61","1.38","1"
"104023","Victor Robles","[""of"",""u""]","SEA","-16.17","50","322","292","7","19","0.304","59","14","0","0","0","0","0","0"
"148647","Marco Raya","[""p""]","MIN","-16.17","50","0","0","0","0","0","0","0","18.7","1","18","5.07","1.48","2"
"162677","Braden Nett","[""p""]","SAC","-16.21","50","0","0","0","0","0","0","0","27","1","23","4.87","1.47","1"
"153121","Noah Schultz","[""p""]","CHW","-16.23","50","0","0","0","0","0","0","0","12.7","1","13","4.59","1.42","0"
"163985","Tyler Schweitzer","[""p""]","CHW","-16.23","50","0","0","0","0","0","0","0","12.3","1","10","4.89","1.43","2"
"163842","Grant Kipp","[""p""]","CHC","-16.25","50","0","0","0","0","0","0","0","11","1","11","4.71","1.41","1"
"118215","Jonny DeLuca","[""u""]","TB","-16.27","50","371","340","11","14","0.29","69","17","0","0","0","0","0","0"
"147792","Dax Fulton","[""p""]","MIA","-16.29","50","0","0","0","0","0","0","0","12.3","1","12","4.9","1.5","1"
"153109","Justin Crawford","[""u""]","PHI","-16.3","50","378","352","5","15","0.301","70","19","0","0","0","0","0","0"
"149411","Elmer Rodríguez","[""p""]","NYY","-16.32","50","0","0","0","0","0","0","0","11","1","10","4.8","1.46","1"
"150979","Miguel Mendez","[""p""]","SD","-16.32","50","0","0","0","0","0","0","0","12","1","12","4.76","1.42","1"
"151625","Chase Petty","[""p""]","CIN","-16.33","50","0","0","0","0","0","0","0","38.7","2","31","5.57","1.53","1"
"147963","Moisés Chace","[""p""]","PHI","-16.35","50","0","0","0","0","0","0","0","11.3","1","12","4.69","1.43","1"
"146116","Ryan Harbin","[""p""]","PIT","-16.36","50","0","0","0","0","0","0","0","24.3","1","28","5.22","1.61","3"
"156704","Alex Hoppe","[""p""]","SEA","-16.39","50","0","0","0","0","0","0","0","10.7","1","11","4.65","1.41","1"
"114895","Ky Bush","[""p""]","CHW","-16.47","50","0","0","0","0","0","0","0","12.3","1","11","5.26","1.52","2"
"148368","Jean Cabrera","[""p""]","PHI","-16.48","50","0","0","0","0","0","0","0","27.7","1","23","5.3","1.47","0"
"149963","Emiliano Teodo","[""p""]","TEX","-16.48","50","0","0","0","0","0","0","0","28.7","1","32","5.29","1.59","3"
"143917","Ken Waldichuk","[""p""]","WAS","-16.5","50","0","0","0","0","0","0","0","14","1","15","5.35","1.48","0"
"107172","Triston McKenzie","[""p""]","SD","-16.52","50","0","0","0","0","0","0","0","14.7","1","16","5.33","1.53","0"
"150216","Yoniel Curet","[""p""]","PHI","-16.52","50","0","0","0","0","0","0","0","11.3","1","11","5.14","1.47","1"
"119759","Hunter Feduccia","[""c"",""u""]","TB","-16.53","50","361","318","9","0","0.307","63","16","0","0","0","0","0","0"
"104806","Rhys Hoskins","[""1b"",""ci"",""u""]","","-16.54","50","407","360","15","2","0.305","79","17","0","0","0","0","0","0"
"101060","Antonio Senzatela","[""sp"",""rp"",""p""]","COL","-16.55","50","0","0","0","0","0","0","0","50.7","2","33","5.88","1.54","5"
"144357","Alex McFarlane","[""p""]","PHI","-16.56","50","0","0","0","0","0","0","0","17","1","15","5.49","1.54","2"
"141699","Riley Cornelio","[""p""]","WAS","-16.6","50","0","0","0","0","0","0","0","13.7","1","11","5.2","1.45","0"
"148211","Rolddy Muñoz","[""p""]","ATL","-16.6","50","0","0","0","0","0","0","0","16.3","1","16","5.21","1.54","2"
"129445","Bobby Miller","[""p""]","LAD","-16.64","50","0","0","0","0","0","0","0","11.7","1","11","5.22","1.49","1"
"148620","Nick Gonzales","[""2b"",""mi"",""u""]","PIT","-16.72","50","380","353","9","2","0.311","74","21","0","0","0","0","0","0"
