Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Jordan Leasure ","CHW","RP",696.97998046875,64,-2.501809964768508,-1.6384985252463693,-2.5396086544685006,-2.3932465032253263,0.7649381793843623,-8.308225468324341,5.227574389444771,-2.08065107887957,"Jordan Leasure","29950",673929
"Sean Newcomb ","CHW","RP",999,65,-2.4357774393087426,-0.9399422757226954,-2.5940516934019007,-2.674369127736945,0.3188772882893603,-8.325263247880923,5.227574389444771,-2.0976888584361535,"Sean Newcomb","16943",656794
"Mason Montgomery ","PIT","RP",999,60,-2.563987849746386,-1.231696254120806,-2.2520139904814425,-2.8330659682114243,0.5475883890991341,-8.333175673460923,5.227574389444771,-2.1056012840161524,"Mason Montgomery","29770",682254
"Tanner Bibee ","CLE","SP",187.60000610351562,182.086,2.0403408851000164,-5.985524899467091,-4.424709419695123,2.06251182778769,-2.20665146036781,-8.514033066642316,5.374425610555225,-2.1396074560870937,"Tanner Bibee","30134",676440
"Jakob Junis ","TEX","RP",999,65,-2.4321124725690066,-2.153259761754217,-1.414005798487032,-2.941571009208803,0.5393658017847965,-8.401583240234261,5.227574389444771,-2.1740088507894915,"Jakob Junis","13619",596001
"Jonathan Bowlan ","PHI","RP",999,56,-2.645564884114192,-0.9802305852157489,-1.2703487765377486,-3.1987478779691934,-0.3193074514995893,-8.414199575336472,5.227574389444771,-2.186625185891702,"Jonathan Bowlan","24607",680742
"Yennier Cano ","BAL","RP",999,60,-2.4808312052225348,-0.7217319363131944,-2.6178573819364988,-3.011200611892847,0.40664904370185717,-8.424972091663218,5.227574389444771,-2.1973977022184457,"Yennier Cano","25911",666974
"Kris Bubic ","KCR","SP",195.36000061035156,149.332,1.3615017256786646,-3.284977876914557,-5.3135129794793245,0.7173321990316802,-2.0784021825295014,-8.598059114213038,5.374425610555225,-2.223633503657813,"Kris Bubic","21455",663460
"Tyler Rogers ","TOR","RP",746.8699951171875,74,-2.1181896236937323,-1.965852823814767,-2.697059780968105,-3.2598769718618232,1.5806691782549103,-8.460310022083517,5.227574389444771,-2.232735632638747,"Tyler Rogers","15541",643511
"Justin Slaten ","BOS","RP",999,61,-2.5210194404162833,-1.5312483650362565,-1.8805154555293053,-2.9208596762082393,0.39203317543747557,-8.46160976175261,5.227574389444771,-2.2340353723078397,"Justin Slaten","25648",686580
"Casey Mize ","DET","SP",274.2300109863281,150.592,1.2823256686171918,-4.568691943020432,-3.558157479114787,0.3583480877291611,-2.20665146036781,-8.692827126156676,5.374425610555225,-2.3184015156014524,"Casey Mize","20492",663554
"Brendon Little ","TOR","RP",999,54,-2.620921157828483,0.5146867712504767,-3.113280711498284,-2.9990602218156304,-0.35483591724799335,-8.573411237139915,5.227574389444771,-2.345836847695145,"Brendon Little","21574",663893
"Cooper Criswell ","SEA","RP",999,71.982,-2.035159227458938,-1.134643813634738,-1.7035023102608742,-2.87529484446733,-0.8547962953369143,-8.603396491158795,5.227574389444771,-2.3758221017140237,"Cooper Criswell","24975",681867
"Kutter Crawford ","BOS","SP",999,82.0952,-1.669295150819233,-2.980449489018483,-0.8435637022639468,-1.8868291290382804,-1.4082708487709636,-8.788408319910907,5.374425610555225,-2.4139827093556834,"Kutter Crawford","20531",676710
"Christian Scott ","NYM","RP",999,39.1618,-3.0618538531610935,-0.1397071393516349,0.38245620097458544,-3.76631619912083,-2.068523524141761,-8.653944514800733,5.227574389444771,-2.426370125355963,"Christian Scott","30107",681035
"Brock Stewart ","LAD","RP",999,44,-2.9207528596627057,-0.1988909429832223,-0.2898995475164476,-3.1955970011936388,-2.0569887946806173,-8.662129146036632,5.227574389444771,-2.4345547565918606,"Brock Stewart","16727",592779
"Mason Englert ","TBR","RP",999,60,-2.6341276629204358,-1.675539828807845,-1.6131028224560529,-3.0607005094915753,0.300737339254553,-8.682733484421355,5.227574389444771,-2.455159094976586,"Mason Englert","22288",669438
"Michael Soroka ","ARI","SP",735.3200073242188,102.289,-0.7134985812968866,-2.9608185275947894,-3.0780663744699597,-0.9280027351088613,-1.1552770336762646,-8.835663252146762,5.374425610555225,-2.4612376415915382,"Michael Soroka","18383",647336
"Dietrich Enns ","BAL","RP",999,62,-2.4517011450468034,-1.4545454610904855,-2.0065016209313864,-3.0565274132499436,0.24907178750651282,-8.720203852812107,5.227574389444771,-2.4926294633673356,"Dietrich Enns","13932",608650
"Brant Hurter ","DET","RP",999,52,-2.780915704943437,-0.2945421402189145,-1.1717415093381702,-3.4860265128520025,-0.9994714650046737,-8.732697332357198,5.227574389444771,-2.5051229429124273,"Brant Hurter","30133",676428
"Jonathan Loáisiga ","ARI","RP",999,59,-2.5295499378760624,-0.8115302049650741,-2.5419009494988862,-3.23587826443623,0.3740090379765824,-8.744850318799669,5.227574389444771,-2.517275929354899,"Jonathan Loaisiga","19753",642528
"Hoby Milner ","CHC","RP",999,60,-2.522788724314481,-0.9092305222808647,-2.4188638596356857,-3.288736138692475,0.384812042596437,-8.754807202327068,5.227574389444771,-2.527232812882299,"Hoby Milner","13346",571948
"Sam Hentges ","SFG","RP",999,44,-2.990955947635568,0.5135850860163245,-0.6912953246688961,-3.5064734236818476,-2.081232908933524,-8.756372518903511,5.227574389444771,-2.5287981294587407,"Sam Hentges","18548",656529
"Reid Detmers ","LAA","SP",330.8500061035156,148.721,0.8537781112262471,-4.393220825499416,-4.71319078809732,1.4057530511398746,-2.089590292196726,-8.936470743427341,5.374425610555225,-2.5620451328721168,"Reid Detmers","27468",672282
"Justin Wilson ",,"RP",999,42,-3.0442241383236466,0.21626924900203873,-0.285606779485743,-3.485435975607416,-2.20665146036781,-8.805649104782576,5.227574389444771,-2.5780747153378067,"Justin Wilson","4301",458677
"Ryne Stanek ","STL","RP",999,60,-2.609926257609277,-1.6573650983914971,-2.640807506560461,-2.7842401538323918,0.879303451533858,-8.813035564859767,5.227574389444771,-2.585461175414997,"Ryne Stanek","15947",592773
"PJ Poulin ","WSN","RP",999,61,-2.597857192353103,-1.2792658315518843,-3.1144688857086087,-3.022812157628627,1.0494551932713905,-8.964948873970835,5.227574389444771,-2.7373744845260646,"PJ Poulin","23394",676571
"Yusei Kikuchi ","LAA","SP",495.4200134277344,177.726,1.8728898549079684,-5.88258539667512,-5.418649425370878,2.499841555475306,-2.20665146036781,-9.135154872030535,5.374425610555225,-2.760729261475309,"Yusei Kikuchi","20633",579328
"Jake Bird ","NYY","RP",999,53,-2.722529034994352,-0.7257268134153657,-2.141917541864086,-3.131317198626007,-0.26721818319430274,-8.988708772094114,5.227574389444771,-2.761134382649343,"Jake Bird","21267",656234
"Logan Henderson ","MIL","SP",279.9800109863281,98.0805,-0.9463498409234333,-3.5779483048669465,-1.2861201905379807,-1.2509047349962201,-2.0870676773774566,-9.148390748702036,5.374425610555225,-2.773965138146814,"Logan Henderson","31475",701656
"Pierce Johnson ","CIN","RP",999,61,-2.5640511245451982,-1.9521418056392095,-2.2888214382106007,-2.5405523458902706,0.3083823034314047,-9.037184410853875,5.227574389444771,-2.8096100214091035,"Pierce Johnson","13435",572955
"Brad Keller ","PHI","RP",742.989990234375,68,-2.2996052513292096,-1.725498731904448,-3.4289055957253955,-2.84821165998483,1.258659378227042,-9.043561860716842,5.227574389444771,-2.815987471272072,"Brad Keller","15734",641745
"Foster Griffin ","WSN","SP",999,140.276,0.5835187905423052,-3.271659107384021,-4.306502139308554,-0.2090084267250146,-2.081194400724358,-9.284845283599644,5.374425610555225,-2.910419673044419,"Foster Griffin","16432",656492
"Brent Headrick ","NYY","RP",999,50,-2.823189146066593,-0.8722059685588772,-0.8470389149570393,-3.2802489098447896,-1.3195554643271281,-9.142238403754426,5.227574389444771,-2.9146640143096563,"Brent Headrick","27702",687396
"Hogan Harris ","ATH","RP",701.530029296875,66,-2.37600068229148,-2.3701851907410916,-3.669102239052812,-2.704907282896354,1.936955439424387,-9.183239955557351,5.227574389444771,-2.9556655661125797,"Hogan Harris","21520",663687
"Tyler Kinley ","ATL","RP",999,63,-2.441085291003335,-1.9992299609074624,-2.6169321687410947,-2.502919338768149,0.3707737974695413,-9.189392961950501,5.227574389444771,-2.961818572505729,"Tyler Kinley","18297",641755
"Patrick Sandoval ","BOS","SP",999,95.726,-0.9315004508766227,-1.177479634069965,-3.7410304152808354,-1.420204181684131,-2.0764765195583688,-9.346691201469925,5.374425610555225,-2.9722655909146987,"Patrick Sandoval","19447",663776
"Justin Sterner ","ATH","RP",436.3800048828125,65,-2.4452558535164313,-3.0808829240874926,-2.3891180125486944,-2.715033660241608,1.4082256758295386,-9.222064774564688,5.227574389444771,-2.994490385119918,"Justin Sterner","27694",686993
"Calvin Faucher ","MIA","RP",999,64,-2.5165962306707894,-1.7303530548402621,-3.3181034096503077,-2.718796927333709,1.0563875891497543,-9.227462033345313,5.227574389444771,-2.999887643900543,"Calvin Faucher","20116",676534
"Taylor Clarke ","ARI","RP",999,61,-2.5291707410460416,-2.065945594302238,-2.0276661844239543,-3.218436823403127,0.5868911414157595,-9.2543282017596,5.227574389444771,-3.02675381231483,"Taylor Clarke","17611",664199
"Eric Lauer ","TOR","SP/RP",999,56.8381,-2.57687843280713,-1.5076817780499563,-0.8385980470261103,-3.092534215617118,-1.4085597234679186,-9.424252196968231,5.374425610555225,-3.0498265864130083,"Eric Lauer","19316",641778
"Will Warren ","NYY","SP",325.8699951171875,133.902,0.7575413605537825,-3.7973504178897595,-4.563051192760859,0.23782604246086295,-2.073588025101669,-9.438622232737641,5.374425610555225,-3.0641966221824166,"Will Warren","30182",701542
"Brock Burke ","CIN","RP",999,62,-2.5387755541970707,-1.9811846966047284,-2.342920353500955,-2.9206702268843996,0.46842439491548554,-9.315126436271669,5.227574389444771,-3.0875520468268984,"Brock Burke","17968",656271
"José Buttó ","SFG","RP",999,64,-2.484812093993479,-1.6373816647152,-3.0918131888771545,-2.8867125702648786,0.7511889926001281,-9.349530525250586,5.227574389444771,-3.1219561358058145,"Jose Butto","23313",676130
"Kodai Senga ","NYM","SP",240.60000610351562,130.422,0.7248722806188076,-2.7871396213659505,-5.739354221193924,0.27663978787104954,-2.068523524141761,-9.59350529821178,5.374425610555225,-3.2190796876565546,"Kodai Senga","31838",673540
"Brusdar Graterol ","LAD","RP",999,46,-2.8702017189664524,-0.26604759218262325,-1.3399086219770169,-3.6823474511192646,-1.2886678174149557,-9.447173201660313,5.227574389444771,-3.2195988122155423,"Brusdar Graterol","20367",660813
"Tyler Wells ","BAL","RP",747.02001953125,72.2531,-2.0885539677446405,-3.1646342577973368,-0.9184268771088977,-2.517033733645587,-0.8316690568840941,-9.520317893180556,5.227574389444771,-3.2927435037357853,"Tyler Wells","20000",669330
"Anthony Bender ","MIA","RP",999,61,-2.597351747234025,-1.4876128140597573,-2.930422376825477,-2.932184778600787,0.38502376314078013,-9.562547953579267,5.227574389444771,-3.334973564134497,"Anthony Bender","19742",669622
"Erik Sabrowski ","CLE","RP",999,61,-2.5703700171322295,-1.3763307104993332,-3.624210232489563,-2.4117587447844797,0.4087864386951898,-9.573883266210414,5.227574389444771,-3.3463088767656455,"Erik Sabrowski","24978",681870
"Bryan Hudson ","NYM","RP",999,48,-2.8572480117611794,-0.30724848262766596,-1.690752088798911,-3.435142811496532,-1.3226557711510243,-9.613047165835312,5.227574389444771,-3.3854727763905412,"Bryan Hudson","19924",663542
"Steven Matz ","TBR","SP",738.3699951171875,137.556,0.5103457040366549,-4.211623529863179,-3.6445405555605235,-0.3862220474735921,-2.079615357547144,-9.811655786407783,5.374425610555225,-3.4372301758525587,"Steven Matz","13361",571927
"Jovani Morán ","BOS","RP",999,52,-2.764233756199618,-0.6072360923174813,-2.3520065817899867,-3.0907010790807643,-0.8528705864543548,-9.667048095842205,5.227574389444771,-3.4394737063974343,"Jovani Moran","20422",663558
"Josh Sborz ","TEX","RP",999,58,-2.6340012639770958,-1.657760013637739,-2.2738620948915003,-2.877299947869956,-0.2270873723852626,-9.670010692761556,5.227574389444771,-3.442436303316784,"Josh Sborz","18323",622250
"Tim Herrin ","CLE","RP",999,54,-2.7649288750608476,-0.7793666328202375,-2.8679784049487043,-2.999157215835023,-0.2611523654953759,-9.672583494160188,5.227574389444771,-3.4450091047154165,"Tim Herrin","25139",682120
"Wandy Peralta ","SDP","RP",999,57,-2.613528100204484,-0.47252850262895185,-3.126020844980692,-3.2337102715972232,-0.2335190123323355,-9.679306731743685,5.227574389444771,-3.4517323422989152,"Wandy Peralta","14295",593974
"Cam Schlittler ","NYY","SP",125.62999725341797,126.418,0.5758095095785309,-3.5235379873700885,-4.543938317065133,-0.18699296963008663,-2.20665146036781,-9.885311224854588,5.374425610555225,-3.5108856142993643,"Cam Schlittler","32095",693645
"Brenan Hanifee ","DET","RP",999,58,-2.6446802421650935,-1.1070957782641135,-2.337149832335861,-3.590080755493302,-0.11212515986548627,-9.791131768123858,5.227574389444771,-3.5635573786790866,"Brenan Hanifee","22304",669724
"Matt Gage ","SFG","RP",999,56,-2.6992122716322915,-0.8805130375223809,-2.598139416202504,-3.341131232124823,-0.2752289925750138,-9.794224950057012,5.227574389444771,-3.566650560612242,"Matt Gage","17381",657424
"Robert Stephenson ","LAA","RP",571.4299926757812,38,-3.2858588439509355,-0.8665274650359848,-0.5161949285598197,-3.659221185566544,-1.4979682786324504,-9.825770701745732,5.227574389444771,-3.5981963123009626,"Robert Stephenson","13594",596112
"Jack Dreyer ","LAD","RP",999,54,-2.6723569404738363,-1.7147268289853719,-2.2598982104540375,-3.202312786408118,0.0159701080918728,-9.83332465822949,5.227574389444771,-3.6057502687847185,"Jack Dreyer","30249",676263
"Nick Mears ","KCR","RP",999,60,-2.5737821859852845,-2.079012444849868,-2.513638015816501,-2.8547423664898615,0.18716169773330285,-9.834013315408212,5.227574389444771,-3.606438925963441,"Nick Mears","25376",683232
"Danny Coulombe ","BOS","RP",999,55,-2.7129243724976058,-1.4013904748264683,-2.3197512070409325,-3.1684785155948947,-0.23781319989679225,-9.840357769856693,5.227574389444771,-3.612783380411922,"Danny Coulombe","13293",543056
"Carlos Vargas ","SEA","RP",999,56,-2.6773488701372194,-1.0034536852130032,-2.527159889114547,-3.474353274213073,-0.27900327914323503,-9.961318997821076,5.227574389444771,-3.7337446083763055,"Carlos Vargas","22915",672841
"JT Brubaker ","SFG","RP",999,59,-2.6562438623021887,-1.8026724353051338,-2.527360681877665,-3.2017752008378966,0.21502607719562417,-9.973026103127259,5.227574389444771,-3.7454517136824883,"JT Brubaker","17578",664141
"José Suarez ","ATL","RP",999,42,-3.055471836429533,-0.42269495984345107,-0.7728035546362709,-3.6872388410261734,-2.0816372967801193,-10.01984648871555,5.227574389444771,-3.792272099270778,"Jose Suarez","19911",660761
"Matt Festa ","CLE","RP",999,58,-2.715388775257033,-2.1418375640756397,-2.2726108446261466,-3.080556883076835,0.15735251023490418,-10.053041556800752,5.227574389444771,-3.8254671673559804,"Matt Festa","19330",670036
"Troy Melton ","DET","RP",707.239990234375,53.311,-2.668439326501703,-1.0557784601984501,-0.8936530499266029,-3.3458992362254336,-2.0905723835258043,-10.054342456377995,5.227574389444771,-3.826768066933224,"Troy Melton","31807",675512
"Braydon Fisher ","TOR","RP",999,52,-2.792921646055083,-1.3225897619694047,-2.026407168125938,-3.010226637285636,-0.9097547523439624,-10.061899965780023,5.227574389444771,-3.834325576335255,"Braydon Fisher","24609",680755
"Jordan Hicks ","CHW","RP",999,56,-2.73207057334657,-1.012816516022195,-2.6986366408038784,-3.1673900645107222,-0.4635589505215286,-10.074472745204893,5.227574389444771,-3.846898355760122,"Jordan Hicks","19618",663855
"José Soriano ","LAA","SP",340.989990234375,177.273,2.25606817631676,-1.4518195987860463,-10.571562809354607,1.746634077630557,-2.20665146036781,-10.227331614561148,5.374425610555225,-3.8529060040059235,"Jose Soriano","22100",667755
"Bryce Miller ","SEA","SP",298.75,143.442,0.978765725244422,-5.479208398258649,-3.6408223011672414,0.10141378806752968,-2.20665146036781,-10.246502646481746,5.374425610555225,-3.872077035926524,"Bryce Miller","29837",682243
"Carmen Mlodzinski ","PIT","SP/RP",999,66.7327,-2.2224514267068978,-1.274884285623305,-2.5787493888836845,-2.828469762876532,-1.361342392120998,-10.265897256211417,5.374425610555225,-3.8914716456561926,"Carmen Mlodzinski","27572",669387
"John Schreiber ","KCR","RP",999,64,-2.453975874064079,-2.1938701727782255,-3.15347453953714,-2.921216721783958,0.601969165579413,-10.120568142583988,5.227574389444771,-3.8929937531392182,"John Schreiber","20020",670167
"Gordon Graceffo ","STL","RP",999,58,-2.6940940936798508,-1.7846171722510018,-2.314104283478125,-3.486374649098384,0.10851762750160318,-10.170672571005756,5.227574389444771,-3.943098181560986,"Gordon Graceffo","29519",700669
"Max Meyer ","MIA","SP",339,149.11,0.8513766819570654,-4.471525388846033,-5.154222703428589,0.5383246091757231,-2.0836592474909508,-10.319706048632783,5.374425610555225,-3.9452804380775603,"Max Meyer","27474",676974
"Dylan Dodd ","ATL","RP",999,46,-2.955822766249731,-0.9228145778924508,-1.0854763036604367,-3.780906654765892,-1.4399287516893038,-10.184949054257817,5.227574389444771,-3.957374664813046,"Dylan Dodd","29928",689266
"Tony Santillan ","CIN","RP",673.9199829101562,70,-2.3371394100213787,-3.077109983832375,-3.67359288268242,-2.2724733157300396,1.1613554350085864,-10.198960157257625,5.227574389444771,-3.9713857678128557,"Tony Santillan","19926",663574
"Joey Cantillo ","CLE","SP",274.1499938964844,148.827,0.9083101406934455,-3.5706800199394,-6.8016361280084565,1.1815069127174296,-2.075648484021667,-10.358147578558647,5.374425610555225,-3.9837219680034233,"Joey Cantillo","23335",676282
"Julian Fernández ","WSN","RP",999,38,-3.2647537607887633,-0.40926356622240034,-0.6731642147082894,-3.7899667703000417,-2.081194400724358,-10.218342712743853,5.227574389444771,-3.990768323299081,"Julian Fernandez","18341",642759
"David Morgan ","SDP","RP",999,58,-2.651883776701224,-1.7650576147660155,-2.8757206293441406,-3.021260925720559,0.0647471424275001,-10.24917580410444,5.227574389444771,-4.021601414659668,"David Morgan","31616",688158
"Justin Topa ","MIN","RP",747.1400146484375,62,-2.531129698686391,-1.7562727826556037,-3.2720357012779955,-3.191353470820073,0.4609527004630945,-10.289838952976968,5.227574389444771,-4.062264563532198,"Justin Topa","15145",623437
"David Festa ","MIN","SP",999,51.1723,-2.5814280414959643,-1.3069860854671944,-1.2915622219569884,-3.2143297906790353,-2.085950790099514,-10.480256929698697,5.374425610555225,-4.105831319143473,"David Festa","30056",701581
"Hayden Harris ","ATL","RP",999,50,-2.8255902740272094,-1.023413086451961,-2.3857994146626296,-3.170664158992022,-0.9565676040214343,-10.362034538155259,5.227574389444771,-4.134460148710487,"Hayden Harris","31913",802686
"DL Hall ","MIL","RP",999,52,-2.8252112278514714,-1.0874921199710232,-2.2595446740737937,-3.2332387495445434,-0.9630379013898098,-10.368524672830642,5.227574389444771,-4.140950283385872,"DL Hall","22207",669084
"Connelly Early ","BOS","SP",280.9800109863281,35.3189,-3.0794837186528237,-0.32352032950379517,-1.0992244677816285,-3.9660742894063254,-2.0764765195583688,-10.544779324902942,5.374425610555225,-4.170353714347718,"Connelly Early","33666",813349
"Justin Lawrence ","PIT","RP",999,58,-2.6466390491511596,-1.3670213198591459,-3.6061549691859773,-3.001505916769085,0.21966703376613603,-10.401654221199232,5.227574389444771,-4.1740798317544625,"Justin Lawrence","17639",664875
"Yohan Ramírez ","PIT","RP",999,56,-2.7178530273621777,-1.4833327599388364,-2.8251816992180845,-3.1281928817379114,-0.2540081802055287,-10.408568548462538,5.227574389444771,-4.180994159017769,"Yohan Ramirez","19444",670990
"Caleb Ferguson ","CIN","RP",999,53,-2.785212515745591,-1.1271396866693777,-2.407919153923499,-3.2277480811642647,-0.8746498654185245,-10.422669302921257,5.227574389444771,-4.195094913476487,"Caleb Ferguson","19349",657571
"Corbin Burnes ","ARI","SP",738.8699951171875,37.8372,-2.9270717522497383,-0.6627349447473028,-0.932247785959626,-3.8591203122164597,-2.20665146036781,-10.587826255540936,5.374425610555225,-4.213400644985713,"Corbin Burnes","19361",669203
"Enyel De Los Santos ","HOU","RP",999,60,-2.597857192353103,-2.561402206051767,-2.522018649147649,-2.9261477834215026,0.15080517349248393,-10.456620657481537,5.227574389444771,-4.229046268036766,"Enyel De Los Santos","18403",660853
"Joel Payamps ","ATL","RP",999,53,-2.7766188941412837,-1.8697429535065748,-2.054928213954797,-3.3738153589507247,-0.38466438754561655,-10.459769808098997,5.227574389444771,-4.232195418654227,"Joel Payamps","14332",606303
"Tyler Phillips ","MIA","RP",999,68,-2.4373572001190706,-2.4001784807439925,-3.7470338882864485,-3.2826196319513654,1.3984241371608397,-10.468765063940038,5.227574389444771,-4.241190674495267,"Tyler Phillips","20629",663969
"Cole Sulser ","TBR","RP",999,56,-2.7677091998514842,-1.7506703759452893,-2.4399522782705017,-3.275626312722992,-0.25031084118849883,-10.484269007978765,5.227574389444771,-4.256694618533994,"Cole Sulser","15256",642121
